X,Y,Uv1_1,Uv2_1,Uv3_1,V2F1,V3F1,Uv1_2,Uv2_2,Uv3_2,V2F2,V3F2
319.843750,1055.484375,0.999993921410,0.000771530732,-0.003400277048,159.141,-701.359,0.999994244897,-0.000123979039,-0.003390398404,-25.573,-699.321
319.843750,1087.468750,0.999993884338,0.000771696020,-0.003411124812,159.175,-703.596,0.999994281657,-0.000123867463,-0.003379542818,-25.550,-697.082
319.843750,1119.453125,0.999993847113,0.000771862373,-0.003421982456,159.209,-705.836,0.999994318267,-0.000123757777,-0.003368696862,-25.527,-694.845
319.843750,1151.437500,0.999993809736,0.000772029798,-0.003432850104,159.244,-708.078,0.999994354726,-0.000123649973,-0.003357860413,-25.505,-692.610
319.843750,1183.421875,0.999993772205,0.000772198301,-0.003443727879,159.278,-710.321,0.999994391037,-0.000123544042,-0.003347033352,-25.483,-690.376
319.843750,1215.406250,0.999993734519,0.000772367888,-0.003454615907,159.313,-712.567,0.999994427199,-0.000123439975,-0.003336215557,-25.461,-688.145
319.843750,1247.390625,0.999993696677,0.000772538564,-0.003465514315,159.348,-714.815,0.999994463213,-0.000123337764,-0.003325406912,-25.440,-685.916
319.843750,1279.375000,0.999993658680,0.000772710338,-0.003476423229,159.384,-717.065,0.999994499080,-0.000123237399,-0.003314607297,-25.420,-683.688
319.843750,1311.359375,0.999993620526,0.000772883215,-0.003487342779,159.420,-719.318,0.999994534801,-0.000123138874,-0.003303816597,-25.399,-681.462
319.843750,1343.343750,0.999993582213,0.000773057201,-0.003498273094,159.455,-721.572,0.999994570377,-0.000123042178,-0.003293034694,-25.379,-679.238
319.843750,1375.328125,0.999993543743,0.000773232305,-0.003509214305,159.492,-723.829,0.999994605807,-0.000122947305,-0.003282261474,-25.360,-677.016
319.843750,1407.312500,0.999993505112,0.000773408531,-0.003520166543,159.528,-726.088,0.999994641093,-0.000122854247,-0.003271496823,-25.341,-674.796
319.843750,1439.296875,0.999993466322,0.000773585888,-0.003531129942,159.565,-728.349,0.999994676236,-0.000122762994,-0.003260740626,-25.322,-672.577
319.843750,1471.281250,0.999993427370,0.000773764382,-0.003542104635,159.601,-730.613,0.999994711235,-0.000122673541,-0.003249992772,-25.303,-670.360
319.843750,1503.265625,0.999993388257,0.000773944020,-0.003553090758,159.638,-732.879,0.999994746092,-0.000122585879,-0.003239253149,-25.285,-668.145
319.843750,1535.250000,0.999993348980,0.000774124810,-0.003564088449,159.676,-735.148,0.999994780807,-0.000122500001,-0.003228521645,-25.268,-665.932
319.843750,1567.234375,0.999993309540,0.000774306758,-0.003575097843,159.713,-737.418,0.999994815381,-0.000122415899,-0.003217798149,-25.250,-663.720
319.843750,1599.218750,0.999993269935,0.000774489872,-0.003586119082,159.751,-739.692,0.999994849815,-0.000122333567,-0.003207082554,-25.233,-661.509
319.843750,1631.203125,0.999993230165,0.000774674160,-0.003597152304,159.789,-741.968,0.999994884108,-0.000122252997,-0.003196374749,-25.217,-659.301
319.843750,1663.187500,0.999993190228,0.000774859630,-0.003608197652,159.827,-744.246,0.999994918262,-0.000122174182,-0.003185674626,-25.200,-657.094
319.843750,1695.171875,0.999993150124,0.000775046288,-0.003619255269,159.866,-746.527,0.999994952278,-0.000122097115,-0.003174982079,-25.184,-654.888
319.843750,1727.156250,0.999993109851,0.000775234142,-0.003630325298,159.905,-748.810,0.999994986155,-0.000122021790,-0.003164297001,-25.169,-652.684
319.843750,1759.140625,0.999993069410,0.000775423201,-0.003641407886,159.944,-751.096,0.999995019895,-0.000121948199,-0.003153619285,-25.154,-650.482
319.843750,1791.125000,0.999993028798,0.000775613472,-0.003652503181,159.983,-753.385,0.999995053497,-0.000121876337,-0.003142948828,-25.139,-648.281
319.843750,1823.109375,0.999992988015,0.000775804964,-0.003663611329,160.022,-755.676,0.999995086963,-0.000121806198,-0.003132285523,-25.124,-646.081
319.843750,1855.093750,0.999992947060,0.000775997685,-0.003674732481,160.062,-757.970,0.999995120293,-0.000121737774,-0.003121629267,-25.110,-643.883
319.843750,1887.078125,0.999992905931,0.000776191643,-0.003685866789,160.102,-760.266,0.999995153488,-0.000121671059,-0.003110979957,-25.097,-641.687
319.843750,1919.062500,0.999992864629,0.000776386847,-0.003697014406,160.142,-762.566,0.999995186548,-0.000121606048,-0.003100337490,-25.083,-639.492
319.843750,1951.046875,0.999992823151,0.000776583304,-0.003708175486,160.183,-764.868,0.999995219474,-0.000121542734,-0.003089701765,-25.070,-637.298
319.843750,1983.031250,0.999992781497,0.000776781025,-0.003719350184,160.224,-767.173,0.999995252266,-0.000121481112,-0.003079072679,-25.057,-635.105
319.843750,2015.015625,0.999992739665,0.000776980017,-0.003730538658,160.265,-769.481,0.999995284924,-0.000121421176,-0.003068450133,-25.045,-632.914
319.843750,2047.000000,0.999992697656,0.000777180289,-0.003741741068,160.306,-771.791,0.999995317450,-0.000121362920,-0.003057834025,-25.033,-630.725
351.828125,0.000000,0.999995055697,0.000777097726,-0.003047080828,160.289,-628.507,0.999992944403,-0.000118028319,-0.003754625622,-24.345,-774.449
351.828125,31.984375,0.999995023279,0.000777233038,-0.003057666920,160.317,-630.690,0.999992986587,-0.000117852996,-0.003743379052,-24.309,-772.129
351.828125,63.968750,0.999994990728,0.000777369286,-0.003068259298,160.345,-632.875,0.999993028592,-0.000117679908,-0.003732146764,-24.273,-769.812
351.828125,95.953125,0.999994958046,0.000777506474,-0.003078858060,160.373,-635.061,0.999993070417,-0.000117509040,-0.003720928592,-24.238,-767.498
351.828125,127.937500,0.999994925230,0.000777644607,-0.003089463304,160.401,-637.249,0.999993112064,-0.000117340378,-0.003709724375,-24.203,-765.187
351.828125,159.921875,0.999994892280,0.000777783688,-0.003100075130,160.430,-639.437,0.999993153535,-0.000117173907,-0.003698533953,-24.169,-762.879
351.828125,191.906250,0.999994859197,0.000777923721,-0.003110693637,160.459,-641.628,0.999993194830,-0.000117009615,-0.003687357167,-24.135,-760.574
351.828125,223.890625,0.999994825978,0.000778064711,-0.003121318926,160.488,-643.819,0.999993235950,-0.000116847486,-0.003676193859,-24.102,-758.271
351.828125,255.875000,0.999994792625,0.000778206661,-0.003131951097,160.517,-646.012,0.999993276896,-0.000116687508,-0.003665043874,-24.069,-755.971
351.828125,287.859375,0.999994759135,0.000778349577,-0.003142590253,160.547,-648.207,0.999993317670,-0.000116529668,-0.003653907057,-24.036,-753.674
351.828125,319.843750,0.999994725510,0.000778493461,-0.003153236494,160.577,-650.403,0.999993358272,-0.000116373952,-0.003642783257,-24.004,-751.380
351.828125,351.828125,0.999994691747,0.000778638320,-0.003163889925,160.607,-652.600,0.999993398703,-0.000116220348,-0.003631672321,-23.972,-749.088
351.828125,383.812500,0.999994657847,0.000778784156,-0.003174550649,160.637,-654.799,0.999993438964,-0.000116068842,-0.003620574100,-23.941,-746.799
351.828125,415.796875,0.999994623810,0.000778930976,-0.003185218770,160.667,-657.000,0.999993479057,-0.000115919423,-0.003609488445,-23.910,-744.512
351.828125,447.781250,0.999994589633,0.000779078783,-0.003195894392,160.697,-659.202,0.999993518981,-0.000115772079,-0.003598415210,-23.880,-742.228
351.828125,479.765625,0.999994555317,0.000779227581,-0.003206577622,160.728,-661.405,0.999993558739,-0.000115626796,-0.003587354249,-23.850,-739.947
351.828125,511.750000,0.999994520862,0.000779377377,-0.003217268565,160.759,-663.610,0.999993598331,-0.000115483563,-0.003576305418,-23.820,-737.668
351.828125,543.734375,0.999994486266,0.000779528174,-0.003227967329,160.790,-665.817,0.999993637758,-0.000115342369,-0.003565268574,-23.791,-735.391
351.828125,575.718750,0.999994451529,0.000779679977,-0.003238674022,160.821,-668.026,0.999993677020,-0.000115203202,-0.003554243576,-23.763,-733.117
351.828125,607.703125,0.999994416651,0.000779832792,-0.003249388751,160.853,-670.236,0.999993716120,-0.000115066049,-0.003543230283,-23.734,-730.845
351.828125,639.687500,0.999994381631,0.000779986624,-0.003260111627,160.885,-672.447,0.999993755057,-0.000114930901,-0.003532228555,-23.706,-728.576
351.828125,671.671875,0.999994346467,0.000780141477,-0.003270842758,160.917,-674.661,0.999993793832,-0.000114797746,-0.003521238256,-23.679,-726.309
351.828125,703.656250,0.999994311161,0.000780297356,-0.003281582257,160.949,-676.876,0.999993832447,-0.000114666573,-0.003510259249,-23.652,-724.044
351.828125,735.640625,0.999994275710,0.000780454268,-0.003292330234,160.981,-679.093,0.999993870902,-0.000114537371,-0.003499291399,-23.625,-721.782
351.828125,767.625000,0.999994240114,0.000780612216,-0.003303086803,161.014,-681.312,0.999993909198,-0.000114410130,-0.003488334571,-23.599,-719.522
351.828125,799.609375,0.999994204374,0.000780771207,-0.003313852075,161.047,-683.532,0.999993947335,-0.000114284839,-0.003477388632,-23.573,-717.264
351.828125,831.593750,0.999994168487,0.000780931247,-0.003324626166,161.080,-685.755,0.999993985316,-0.000114161488,-0.003466453451,-23.548,-715.009
351.828125,863.578125,0.999994132453,0.000781092340,-0.003335409190,161.113,-687.979,0.999994023140,-0.000114040066,-0.003455528896,-23.523,-712.755
351.828125,895.562500,0.999994096272,0.000781254492,-0.003346201264,161.146,-690.205,0.999994060808,-0.000113920565,-0.003444614839,-23.498,-710.504
351.828125,927.546875,0.999994059943,0.000781417709,-0.003357002503,161.180,-692.433,0.999994098321,-0.000113802973,-0.003433711151,-23.474,-708.255
351.828125,959.531250,0.999994023465,0.000781581997,-0.003367813026,161.214,-694.663,0.999994135680,-0.000113687282,-0.003422817704,-23.450,-706.008
351.828125,991.515625,0.999993986837,0.000781747361,-0.003378632950,161.248,-696.894,0.999994172885,-0.000113573482,-0.003411934371,-23.426,-703.763
351.828125,1023.500000,0.999993950059,0.000781913808,-0.003389462397,161.282,-699.128,0.999994209938,-0.000113461563,-0.003401061028,-23.403,-701.521
351.828125,1055.484375,0.999993913131,0.000782081343,-0.003400301484,161.317,-701.364,0.999994246839,-0.000113351516,-0.003390197551,-23.381,-699.280
351.828125,1087.468750,0.999993876050,0.000782249974,-0.003411150336,161.352,-703.602,0.999994283589,-0.000113243331,-0.003379343815,-23.358,-697.041
351.828125,1119.453125,0.999993838818,0.000782419704,-0.003422009072,161.387,-705.841,0.999994320189,-0.000113137001,-0.003368499699,-23.336,-694.804
351.828125,1151.437500,0.999993801432,0.000782590542,-0.003432877818,161.422,-708.083,0.999994356639,-0.000113032516,-0.003357665081,-23.315,-692.569
351.828125,1183.421875,0.999993763892,0.000782762494,-0.003443756697,161.457,-710.327,0.999994392939,-0.000112929868,-0.003346839840,-23.294,-690.337
351.828125,1215.406250,0.999993726197,0.000782935565,-0.003454645834,161.493,-712.573,0.999994429092,-0.000112829047,-0.003336023858,-23.273,-688.106
351.828125,1247.390625,0.999993688347,0.000783109763,-0.003465545357,161.529,-714.821,0.999994465097,-0.000112730046,-0.003325217015,-23.252,-685.877
351.828125,1279.375000,0.999993650341,0.000783285094,-0.003476455392,161.565,-717.072,0.999994500955,-0.000112632856,-0.003314419194,-23.232,-683.649
351.828125,1311.359375,0.999993612178,0.000783461564,-0.003487376069,161.602,-719.324,0.999994536666,-0.000112537469,-0.003303630279,-23.213,-681.424
351.828125,1343.343750,0.999993573856,0.000783639181,-0.003498307516,161.638,-721.579,0.999994572232,-0.000112443877,-0.003292850153,-23.193,-679.200
351.828125,1375.328125,0.999993535377,0.000783817952,-0.003509249865,161.675,-723.836,0.999994607654,-0.000112352072,-0.003282078701,-23.174,-676.979
351.828125,1407.312500,0.999993496737,0.000783997884,-0.003520203248,161.712,-726.096,0.999994642931,-0.000112262047,-0.003271315809,-23.156,-674.759
351.828125,1439.296875,0.999993457937,0.000784178982,-0.003531167797,161.750,-728.357,0.999994678064,-0.000112173793,-0.003260561363,-23.138,-672.540
351.828125,1471.281250,0.999993418976,0.000784361256,-0.003542143647,161.787,-730.621,0.999994713055,-0.000112087302,-0.003249815252,-23.120,-670.324
351.828125,1503.265625,0.999993379853,0.000784544712,-0.003553130934,161.825,-732.887,0.999994747903,-0.000112002569,-0.003239077363,-23.102,-668.109
351.828125,1535.250000,0.999993340567,0.000784729357,-0.003564129794,161.863,-735.156,0.999994782609,-0.000111919585,-0.003228347586,-23.085,-665.896
351.828125,1567.234375,0.999993301117,0.000784915200,-0.003575140365,161.901,-737.427,0.999994817175,-0.000111838342,-0.003217625810,-23.068,-663.684
351.828125,1599.218750,0.999993261503,0.000785102247,-0.003586162786,161.940,-739.701,0.999994851600,-0.000111758835,-0.003206911926,-23.052,-661.474
351.828125,1631.203125,0.999993221723,0.000785290506,-0.003597197198,161.979,-741.977,0.999994885885,-0.000111681056,-0.003196205824,-23.036,-659.266
351.828125,1663.187500,0.999993181776,0.000785479985,-0.003608243743,162.018,-744.255,0.999994920031,-0.000111604999,-0.003185507398,-23.020,-657.059
351.828125,1695.171875,0.999993141662,0.000785670693,-0.003619302563,162.057,-746.536,0.999994954038,-0.000111530656,-0.003174816540,-23.005,-654.854
351.828125,1727.156250,0.999993101379,0.000785862636,-0.003630373803,162.097,-748.820,0.999994987907,-0.000111458021,-0.003164133144,-22.990,-652.650
351.828125,1759.140625,0.999993060927,0.000786055824,-0.003641457609,162.137,-751.106,0.999995021638,-0.000111387087,-0.003153457103,-22.975,-650.448
351.828125,1791.125000,0.999993020305,0.000786250264,-0.003652554128,162.177,-753.395,0.999995055233,-0.000111317848,-0.003142788313,-22.961,-648.248
351.828125,1823.109375,0.999992979512,0.000786445965,-0.003663663509,162.217,-755.687,0.999995088691,-0.000111250299,-0.003132126669,-22.947,-646.049
351.828125,1855.093750,0.999992938546,0.000786642935,-0.003674785901,162.258,-757.981,0.999995122013,-0.000111184432,-0.003121472067,-22.934,-643.851
351.828125,1887.078125,0.999992897407,0.000786841183,-0.003685921457,162.299,-760.278,0.999995155200,-0.000111120241,-0.003110824404,-22.920,-641.655
351.828125,1919.062500,0.999992856093,0.000787040717,-0.003697070329,162.340,-762.577,0.999995188252,-0.000111057721,-0.003100183578,-22.907,-639.460
351.828125,1951.046875,0.999992814605,0.000787241547,-0.003708232671,162.381,-764.880,0.999995221170,-0.000110996866,-0.003089549487,-22.895,-637.266
351.828125,1983.031250,0.999992772940,0.000787443682,-0.003719408640,162.423,-767.185,0.999995253955,-0.000110937671,-0.003078922030,-22.883,-635.074
351.828125,2015.015625,0.999992731097,0.000787647130,-0.003730598394,162.465,-769.493,0.999995286606,-0.000110880128,-0.003068301105,-22.871,-632.884
351.828125,2047.000000,0.999992689077,0.000787851900,-0.003741802091,162.507,-771.804,0.999995319124,-0.000110824234,-0.003057686614,-22.859,-630.694
383.812500,0.000000,0.999995047534,0.000787559485,-0.003047073503,162.447,-628.505,0.999992946607,-0.000107271884,-0.003754361421,-22.127,-774.394
383.812500,31.984375,0.999995015110,0.000787697063,-0.003057660577,162.475,-630.689,0.999992988777,-0.000107101283,-0.003743117068,-22.091,-772.075
383.812500,63.968750,0.999994982554,0.000787835607,-0.003068253941,162.504,-632.874,0.999993030768,-0.000106932870,-0.003731886981,-22.057,-769.759
383.812500,95.953125,0.999994949865,0.000787975123,-0.003078853691,162.532,-635.060,0.999993072580,-0.000106766634,-0.003720670995,-22.022,-767.445
383.812500,127.937500,0.999994917043,0.000788115614,-0.003089459927,162.561,-637.248,0.999993114214,-0.000106602559,-0.003709468950,-21.989,-765.135
383.812500,159.921875,0.999994884087,0.000788257084,-0.003100072748,162.590,-639.437,0.999993155672,-0.000106440631,-0.003698280685,-21.955,-762.827
383.812500,191.906250,0.999994850997,0.000788399538,-0.003110692254,162.620,-641.627,0.999993196954,-0.000106280838,-0.003687106042,-21.922,-760.522
383.812500,223.890625,0.999994817772,0.000788542979,-0.003121318544,162.649,-643.819,0.999993238061,-0.000106123166,-0.003675944862,-21.890,-758.220
383.812500,255.875000,0.999994784412,0.000788687413,-0.003131951721,162.679,-646.012,0.999993278994,-0.000105967601,-0.003664796992,-21.858,-755.920
383.812500,287.859375,0.999994750916,0.000788832842,-0.003142591886,162.709,-648.207,0.999993319755,-0.000105814132,-0.003653662276,-21.826,-753.624
383.812500,319.843750,0.999994717283,0.000788979273,-0.003153239141,162.739,-650.403,0.999993360345,-0.000105662744,-0.003642540562,-21.795,-751.330
383.812500,351.828125,0.999994683514,0.000789126709,-0.003163893588,162.770,-652.601,0.999993400764,-0.000105513426,-0.003631431700,-21.764,-749.038
383.812500,383.812500,0.999994649607,0.000789275155,-0.003174555332,162.801,-654.800,0.999993441013,-0.000105366165,-0.003620335539,-21.733,-746.749
383.812500,415.796875,0.999994615562,0.000789424616,-0.003185224477,162.831,-657.001,0.999993481093,-0.000105220949,-0.003609251932,-21.704,-744.463
383.812500,447.781250,0.999994581379,0.000789575097,-0.003195901128,162.862,-659.203,0.999993521006,-0.000105077765,-0.003598180732,-21.674,-742.180
383.812500,479.765625,0.999994547056,0.000789726601,-0.003206585390,162.894,-661.407,0.999993560752,-0.000104936603,-0.003587121793,-21.645,-739.899
383.812500,511.750000,0.999994512594,0.000789879135,-0.003217277370,162.925,-663.612,0.999993600332,-0.000104797449,-0.003576074971,-21.616,-737.620
383.812500,543.734375,0.999994477991,0.000790032703,-0.003227977175,162.957,-665.819,0.999993639747,-0.000104660294,-0.003565040125,-21.588,-735.344
383.812500,575.718750,0.999994443247,0.000790187309,-0.003238684913,162.989,-668.028,0.999993678998,-0.000104525125,-0.003554017111,-21.560,-733.070
383.812500,607.703125,0.999994408361,0.000790342960,-0.003249400691,163.021,-670.238,0.999993718086,-0.000104391931,-0.003543005791,-21.533,-730.799
383.812500,639.687500,0.999994373333,0.000790499661,-0.003260124620,163.053,-672.450,0.999993757012,-0.000104260701,-0.003532006025,-21.505,-728.530
383.812500,671.671875,0.999994338162,0.000790657416,-0.003270856810,163.086,-674.664,0.999993795776,-0.000104131424,-0.003521017676,-21.479,-726.264
383.812500,703.656250,0.999994302848,0.000790816231,-0.003281597371,163.118,-676.879,0.999993834380,-0.000104004091,-0.003510040607,-21.453,-723.999
383.812500,735.640625,0.999994267390,0.000790976111,-0.003292346416,163.151,-679.096,0.999993872824,-0.000103878689,-0.003499074683,-21.427,-721.737
383.812500,767.625000,0.999994231786,0.000791137062,-0.003303104056,163.185,-681.315,0.999993911109,-0.000103755209,-0.003488119771,-21.401,-719.478
383.812500,799.609375,0.999994196038,0.000791299090,-0.003313870405,163.218,-683.536,0.999993949236,-0.000103633640,-0.003477175737,-21.376,-717.220
383.812500,831.593750,0.999994160143,0.000791462199,-0.003324645577,163.252,-685.759,0.999993987206,-0.000103513973,-0.003466242450,-21.351,-714.965
383.812500,863.578125,0.999994124101,0.000791626396,-0.003335429688,163.286,-687.983,0.999994025019,-0.000103396198,-0.003455319779,-21.327,-712.712
383.812500,895.562500,0.999994087912,0.000791791687,-0.003346222852,163.320,-690.209,0.999994062677,-0.000103280304,-0.003444407595,-21.303,-710.461
383.812500,927.546875,0.999994051574,0.000791958076,-0.003357025188,163.354,-692.437,0.999994100180,-0.000103166282,-0.003433505769,-21.280,-708.213
383.812500,959.531250,0.999994015088,0.000792125572,-0.003367836812,163.389,-694.668,0.999994137529,-0.000103054123,-0.003422614174,-21.257,-705.966
383.812500,991.515625,0.999993978452,0.000792294178,-0.003378657843,163.423,-696.900,0.999994174724,-0.000102943818,-0.003411732684,-21.234,-703.722
383.812500,1023.500000,0.999993941666,0.000792463902,-0.003389488401,163.458,-699.134,0.999994211767,-0.000102835356,-0.003400861174,-21.211,-701.479
383.812500,1055.484375,0.999993904729,0.000792634749,-0.003400328606,163.494,-701.369,0.999994248658,-0.000102728730,-0.003389999519,-21.189,-699.239
383.812500,1087.468750,0.999993867640,0.000792806726,-0.003411178579,163.529,-703.607,0.999994285399,-0.000102623929,-0.003379147596,-21.168,-697.001
383.812500,1119.453125,0.999993830399,0.000792979840,-0.003422038444,163.565,-705.847,0.999994321988,-0.000102520946,-0.003368305284,-21.147,-694.764
383.812500,1151.437500,0.999993793004,0.000793154096,-0.003432908323,163.601,-708.090,0.999994358429,-0.000102419772,-0.003357472460,-21.126,-692.530
383.812500,1183.421875,0.999993755456,0.000793329502,-0.003443788342,163.637,-710.334,0.999994394720,-0.000102320397,-0.003346649004,-21.105,-690.297
383.812500,1215.406250,0.999993717752,0.000793506064,-0.003454678624,163.673,-712.580,0.999994430863,-0.000102222815,-0.003335834798,-21.085,-688.067
383.812500,1247.390625,0.999993679893,0.000793683788,-0.003465579298,163.710,-714.828,0.999994466858,-0.000102127016,-0.003325029723,-21.065,-685.838
383.812500,1279.375000,0.999993641878,0.000793862682,-0.003476490490,163.747,-717.079,0.999994502707,-0.000102032993,-0.003314233660,-21.046,-683.611
383.812500,1311.359375,0.999993603705,0.000794042752,-0.003487412329,163.784,-719.332,0.999994538410,-0.000101940737,-0.003303446494,-21.027,-681.386
383.812500,1343.343750,0.999993565375,0.000794224006,-0.003498344946,163.821,-721.587,0.999994573967,-0.000101850240,-0.003292668109,-21.008,-679.163
383.812500,1375.328125,0.999993526885,0.000794406450,-0.003509288470,163.859,-723.844,0.999994609379,-0.000101761496,-0.003281898390,-20.990,-676.941
383.812500,1407.312500,0.999993488237,0.000794590092,-0.003520243034,163.897,-726.104,0.999994644647,-0.000101674495,-0.003271137223,-20.972,-674.722
383.812500,1439.296875,0.999993449427,0.000794774939,-0.003531208771,163.935,-728.366,0.999994679772,-0.000101589231,-0.003260384494,-20.954,-672.504
383.812500,1471.281250,0.999993410457,0.000794960999,-0.003542185816,163.974,-730.630,0.999994714754,-0.000101505697,-0.003249640091,-20.937,-670.288
383.812500,1503.265625,0.999993371324,0.000795148278,-0.003553174304,164.012,-732.896,0.999994749594,-0.000101423885,-0.003238903902,-20.920,-668.073
383.812500,1535.250000,0.999993332028,0.000795336786,-0.003564174371,164.051,-735.165,0.999994784292,-0.000101343787,-0.003228175817,-20.904,-665.860
383.812500,1567.234375,0.999993292568,0.000795526528,-0.003575186157,164.090,-737.437,0.999994818849,-0.000101265397,-0.003217455726,-20.888,-663.649
383.812500,1599.218750,0.999993252944,0.000795717514,-0.003586209800,164.130,-739.710,0.999994853265,-0.000101188709,-0.003206743519,-20.872,-661.439
383.812500,1631.203125,0.999993213153,0.000795909751,-0.003597245440,164.169,-741.987,0.999994887542,-0.000101113714,-0.003196039088,-20.856,-659.232
383.812500,1663.187500,0.999993173197,0.000796103247,-0.003608293220,164.209,-744.266,0.999994921680,-0.000101040407,-0.003185342325,-20.841,-657.025
383.812500,1695.171875,0.999993133072,0.000796298011,-0.003619353283,164.249,-746.547,0.999994955679,-0.000100968781,-0.003174653122,-20.826,-654.820
383.812500,1727.156250,0.999993092779,0.000796494050,-0.003630425773,164.290,-748.831,0.999994989540,-0.000100898830,-0.003163971374,-20.812,-652.617
383.812500,1759.140625,0.999993052317,0.000796691373,-0.003641510837,164.330,-751.117,0.999995023263,-0.000100830546,-0.003153296975,-20.798,-650.415
383.812500,1791.125000,0.999993011684,0.000796889989,-0.003652608620,164.371,-753.406,0.999995056850,-0.000100763925,-0.003142629819,-20.784,-648.215
383.812500,1823.109375,0.999992970880,0.000797089905,-0.003663719274,164.413,-755.698,0.999995090300,-0.000100698959,-0.003131969803,-20.771,-646.016
383.812500,1855.093750,0.999992929903,0.000797291132,-0.003674842946,164.454,-757.992,0.999995123615,-0.000100635642,-0.003121316822,-20.758,-643.819
383.812500,1887.078125,0.999992888753,0.000797493677,-0.003685979790,164.496,-760.290,0.999995156794,-0.000100573970,-0.003110670774,-20.745,-641.623
383.812500,1919.062500,0.999992847429,0.000797697550,-0.003697129958,164.538,-762.590,0.999995189839,-0.000100513936,-0.003100031557,-20.733,-639.428
383.812500,1951.046875,0.999992805929,0.000797902760,-0.003708293604,164.580,-764.892,0.999995222750,-0.000100455533,-0.003089399068,-20.721,-637.235
383.812500,1983.031250,0.999992764253,0.000798109315,-0.003719470886,164.623,-767.198,0.999995255527,-0.000100398758,-0.003078773206,-20.709,-635.044
383.812500,2015.015625,0.999992722399,0.000798317226,-0.003730661960,164.666,-769.506,0.999995288170,-0.000100343604,-0.003068153871,-20.697,-632.853
383.812500,2047.000000,0.999992680367,0.000798526502,-0.003741866986,164.709,-771.817,0.999995320682,-0.000100290065,-0.003057540963,-20.686,-630.664
415.796875,0.000000,0.999995039255,0.000798023982,-0.003047067795,164.605,-628.504,0.999992948679,-0.000096520441,-0.003754101366,-19.909,-774.341
415.796875,31.984375,0.999995006825,0.000798163829,-0.003057655882,164.634,-630.688,0.999992990836,-0.000096354547,-0.003742859185,-19.875,-772.022
415.796875,63.968750,0.999994974262,0.000798304674,-0.003068250261,164.663,-632.873,0.999993032813,-0.000096190798,-0.003731631255,-19.841,-769.706
415.796875,95.953125,0.999994941567,0.000798446521,-0.003078851030,164.692,-635.060,0.999993074612,-0.000096029180,-0.003720417412,-19.808,-767.393
415.796875,127.937500,0.999994908738,0.000798589374,-0.003089458288,164.722,-637.248,0.999993116234,-0.000095869680,-0.003709217495,-19.775,-765.083
415.796875,159.921875,0.999994875776,0.000798733238,-0.003100072135,164.751,-639.437,0.999993157678,-0.000095712283,-0.003698031344,-19.742,-762.775
415.796875,191.906250,0.999994842679,0.000798878115,-0.003110692670,164.781,-641.627,0.999993198947,-0.000095556978,-0.003686858799,-19.710,-760.471
415.796875,223.890625,0.999994809448,0.000799024012,-0.003121319994,164.811,-643.820,0.999993240042,-0.000095403750,-0.003675699706,-19.679,-758.169
415.796875,255.875000,0.999994776081,0.000799170932,-0.003131954208,164.842,-646.013,0.999993280963,-0.000095252587,-0.003664553907,-19.647,-755.870
415.796875,287.859375,0.999994742578,0.000799318880,-0.003142595413,164.872,-648.208,0.999993321712,-0.000095103477,-0.003653421249,-19.617,-753.574
415.796875,319.843750,0.999994708939,0.000799467861,-0.003153243712,164.903,-650.404,0.999993362289,-0.000094956406,-0.003642301581,-19.586,-751.280
415.796875,351.828125,0.999994675162,0.000799617879,-0.003163899208,164.934,-652.602,0.999993402696,-0.000094811363,-0.003631194750,-19.556,-748.989
415.796875,383.812500,0.999994641249,0.000799768938,-0.003174562005,164.965,-654.802,0.999993442933,-0.000094668335,-0.003620100608,-19.527,-746.701
415.796875,415.796875,0.999994607197,0.000799921045,-0.003185232206,164.996,-657.002,0.999993483002,-0.000094527310,-0.003609019007,-19.498,-744.415
415.796875,447.781250,0.999994573006,0.000800074203,-0.003195909917,165.028,-659.205,0.999993522903,-0.000094388277,-0.003597949801,-19.469,-742.132
415.796875,479.765625,0.999994538676,0.000800228417,-0.003206595244,165.060,-661.409,0.999993562638,-0.000094251223,-0.003586892843,-19.441,-739.851
415.796875,511.750000,0.999994504206,0.000800383694,-0.003217288293,165.092,-663.614,0.999993602206,-0.000094116139,-0.003575847990,-19.413,-737.573
415.796875,543.734375,0.999994469595,0.000800540036,-0.003227989171,165.124,-665.822,0.999993641610,-0.000093983011,-0.003564815100,-19.386,-735.297
415.796875,575.718750,0.999994434844,0.000800697451,-0.003238697986,165.157,-668.031,0.999993680850,-0.000093851830,-0.003553794032,-19.358,-733.024
415.796875,607.703125,0.999994399951,0.000800855943,-0.003249414846,165.189,-670.241,0.999993719927,-0.000093722584,-0.003542784645,-19.332,-730.753
415.796875,639.687500,0.999994364915,0.000801015517,-0.003260139862,165.222,-672.453,0.999993758841,-0.000093595262,-0.003531786801,-19.306,-728.485
415.796875,671.671875,0.999994329737,0.000801176179,-0.003270873143,165.255,-674.667,0.999993797595,-0.000093469855,-0.003520800362,-19.280,-726.219
415.796875,703.656250,0.999994294415,0.000801337934,-0.003281614800,165.289,-676.883,0.999993836188,-0.000093346350,-0.003509825192,-19.254,-723.955
415.796875,735.640625,0.999994258948,0.000801500788,-0.003292364944,165.322,-679.100,0.999993874621,-0.000093224739,-0.003498861157,-19.229,-721.693
