Reference:  32 apertures in FGS_SIAF_2018-04-17
Comparison: 32 apertures in pre_delivery

Number of modified apertures 32. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
FGS1_FULL                      Idl2SciX43 -1.07680511129739e-10 -1.230761251803479e-10        0.000000    12.5090
FGS1_FULL                      Idl2SciX44 -3.18917768119887e-11 -6.225217714775416e-11        0.000000    48.7700
FGS1_FULL                      Idl2SciY10    -0.421506402161942   -0.4206431092392476        0.000863     0.2048
FGS1_FULL                      Idl2SciY11      14.2683321627895     14.27360514675924        0.005273     0.0369
FGS1_FULL                      Idl2SciY20  0.000811082264360496 0.0008081863683449052        0.000003     0.3570
FGS1_FULL                      Idl2SciY21  0.000921211040473826 0.0009242058224788083        0.000003     0.3240
FGS1_FULL                      Idl2SciY22   0.00286505835193507  0.002852938515351272        0.000012     0.4230
FGS1_FULL                      Idl2SciY30  2.53142014776248e-08 2.135811633412592e-08        0.000000    15.6279
FGS1_FULL                      Idl2SciY31  -4.2221534282616e-06 -4.223333142584941e-06        0.000000     0.0279
FGS1_FULL                      Idl2SciY32  5.81413230565908e-08 5.004914557150776e-08        0.000000    13.9181
FGS1_FULL                      Idl2SciY33 -4.17081747604754e-06 -4.172363650092821e-06        0.000000     0.0371
FGS1_FULL                      Idl2SciY40  8.07856712340004e-11 -8.594067395441778e-11        0.000000   194.0017
FGS1_FULL                      Idl2SciY41 -3.53962949411576e-11 -1.603486256459547e-10        0.000000    77.9254
FGS1_FULL                      Idl2SciY42   2.8852788247219e-11 1.076574228603325e-11        0.000000    62.6873
FGS1_FULL                      Idl2SciY43 -8.58943435581995e-11 -1.010423927474257e-10        0.000000    14.9918
FGS1_FULL                      Idl2SciY44 -4.92547919472734e-11 5.921802441819018e-11        0.000000   183.1753

FGS2_FULL_OSS                   XSciScale            0.06804076            0.06800083        0.000040     0.0587
FGS2_FULL_OSS                   YSciScale            0.06989124             0.0698205        0.000071     0.1012
FGS2_FULL_OSS                       V2Ref             22.449714                 24.43        1.980286     8.1060
FGS2_FULL_OSS                       V3Ref           -700.776033                -697.5        3.276033     0.4675
FGS2_FULL_OSS                 V3IdlYAngle              0.213188            0.19027904        0.022909    10.7459
FGS2_FULL_OSS                 V3SciXAngle             89.223306           89.24296978        0.019664     0.0220
FGS2_FULL_OSS                 V3SciYAngle              0.213188            0.19027904        0.022909    10.7459
FGS2_FULL_OSS                   XIdlVert1              -71.0324              -70.9679        0.064500     0.0908
FGS2_FULL_OSS                   XIdlVert2               70.1589               70.1231        0.035800     0.0510
FGS2_FULL_OSS                   XIdlVert3               68.7858               68.7664        0.019400     0.0282
FGS2_FULL_OSS                   XIdlVert4              -69.5685               -69.523        0.045500     0.0654
FGS2_FULL_OSS                   YIdlVert1               -74.631              -74.4741        0.156900     0.2102
FGS2_FULL_OSS                   YIdlVert2              -71.6899              -71.6592        0.030700     0.0428
FGS2_FULL_OSS                   YIdlVert3               71.4867               71.3855        0.101200     0.1416
FGS2_FULL_OSS                   YIdlVert4                69.502               69.4912        0.010800     0.0155
FGS2_FULL_OSS                  Sci2IdlX10    0.0680306007328477   0.06799153890897432        0.000039     0.0574
FGS2_FULL_OSS                  Sci2IdlX11                   0.0 -2.710505431213761e-20        0.000000   100.0000
FGS2_FULL_OSS                  Sci2IdlX20 -2.79727397202108e-07 -2.706376124838634e-07        0.000000     3.2495
FGS2_FULL_OSS                  Sci2IdlX21 -6.64103011248409e-07 -6.558868336078503e-07        0.000000     1.2372
FGS2_FULL_OSS                  Sci2IdlX22 -1.08600585259186e-07 -1.052678201286174e-07        0.000000     3.0688
FGS2_FULL_OSS                  Sci2IdlX30  9.55298825275892e-11 9.512340105366661e-11        0.000000     0.4255
FGS2_FULL_OSS                  Sci2IdlX31  1.60276100993228e-11  1.55323856188007e-11        0.000000     3.0898
FGS2_FULL_OSS                  Sci2IdlX32  1.12255858006753e-10 1.113996303818611e-10        0.000000     0.7627
FGS2_FULL_OSS                  Sci2IdlX33  5.11174237315974e-12 4.993157255919147e-12        0.000000     2.3199
FGS2_FULL_OSS                  Sci2IdlX40 -2.12054343202217e-15 -1.879861439743776e-15        0.000000    11.3500
FGS2_FULL_OSS                  Sci2IdlX41 -5.63706628628804e-15 -5.460774393216776e-15        0.000000     3.1274
FGS2_FULL_OSS                  Sci2IdlX42 -3.34270448782952e-15 -3.183522097701424e-15        0.000000     4.7621
FGS2_FULL_OSS                  Sci2IdlX43 -6.08667171703942e-15 -6.068028690175101e-15        0.000000     0.3063
FGS2_FULL_OSS                  Sci2IdlX44 -7.75256361057907e-16 -5.644043155772828e-16        0.000000    27.1977
FGS2_FULL_OSS                  Sci2IdlY10   0.00117546143973016  0.001124251825108303        0.000051     4.3566
FGS2_FULL_OSS                  Sci2IdlY11    0.0698912449569947   0.06982049767478168        0.000071     0.1012
FGS2_FULL_OSS                  Sci2IdlY20 -2.73385136667413e-07 -2.687833876086024e-07        0.000000     1.6832
FGS2_FULL_OSS                  Sci2IdlY21    -2.22510811876e-07 -2.138812587201918e-07        0.000000     3.8783
FGS2_FULL_OSS                  Sci2IdlY22 -9.78187832763377e-07 -9.650788156630826e-07        0.000000     1.3401
FGS2_FULL_OSS                  Sci2IdlY30  6.42840433699496e-12 5.827794431030259e-12        0.000000     9.3431
FGS2_FULL_OSS                  Sci2IdlY31  1.11888111235646e-10 1.109311883510207e-10        0.000000     0.8552
FGS2_FULL_OSS                  Sci2IdlY32  1.94586180157728e-11 1.845446573020527e-11        0.000000     5.1605
FGS2_FULL_OSS                  Sci2IdlY33  1.29114245997358e-10 1.277542579255688e-10        0.000000     1.0533
FGS2_FULL_OSS                  Sci2IdlY40 -1.44045519937059e-15 -1.557860345823665e-15        0.000000     7.5363
FGS2_FULL_OSS                  Sci2IdlY41 -2.36741989322058e-15 -2.468735514647166e-15        0.000000     4.1039
FGS2_FULL_OSS                  Sci2IdlY42 -9.14992359339543e-15 -9.115230817426932e-15        0.000000     0.3792
FGS2_FULL_OSS                  Sci2IdlY43 -2.90236807241357e-15 -2.86512166901278e-15        0.000000     1.2833
FGS2_FULL_OSS                  Sci2IdlY44 -8.21489287427575e-15 -7.831869248710239e-15        0.000000     4.6626
FGS2_FULL_OSS                  Idl2SciX10      14.6991688899965     14.70758074069301        0.008412     0.0572
FGS2_FULL_OSS                  Idl2SciX11 -2.46645722684138e-05 -8.209293070336743e-05        0.000057    69.9553
FGS2_FULL_OSS                  Idl2SciX20  0.000853126339038775 0.0008271584244828096        0.000026     3.0439
FGS2_FULL_OSS                  Idl2SciX21   0.00204197313383644  0.002021949634423619        0.000020     0.9806
FGS2_FULL_OSS                  Idl2SciX22  0.000326851614250808 0.0003171975527407084        0.000010     2.9537
FGS2_FULL_OSS                  Idl2SciX30 -4.18791351827257e-06 -4.180118463580408e-06        0.000000     0.1861
FGS2_FULL_OSS                  Idl2SciX31 -6.44282217046995e-08 -5.892372921240595e-08        0.000000     8.5436
FGS2_FULL_OSS                  Idl2SciX32 -4.13520143791782e-06 -4.13019046870003e-06        0.000000     0.1212
FGS2_FULL_OSS                  Idl2SciX33 -3.55094342109648e-08 -2.883722346169238e-08        0.000000    18.7900
FGS2_FULL_OSS                  Idl2SciX40  7.75734128782529e-11 3.960726866738836e-11        0.000000    48.9422
FGS2_FULL_OSS                  Idl2SciX41 -4.63292096203329e-11 -2.741592756940633e-11        0.000000    40.8237
FGS2_FULL_OSS                  Idl2SciX42  2.60231594618514e-11 -1.289142763909138e-10        0.000000   120.1864
FGS2_FULL_OSS                  Idl2SciX43 -7.41063430771829e-11 -1.987879065707707e-10        0.000000    62.7209
FGS2_FULL_OSS                  Idl2SciX44  5.23423569190562e-11 1.034051776871243e-10        0.000000    49.3813
