Reference:  281 apertures in PRDOPSSOC-068
Comparison: 290 apertures in pre_delivery

Number of added apertures 9:
	          AperName      XDetRef      YDetRef     XSciSize     YSciSize      XSciRef      YSciRef        V2Ref        V3Ref
	Added MIRIM_TASLITLESSPRISM_V2         46.5        991.5           48           48         24.5         24.5  -378.077902  -326.829218
	Added MIRIM_SLITLESSPRISM_V2S         38.5        916.5           52          256         26.5        164.5  -377.849946  -335.134436
	Added MIRIM_TASUB128_V2         74.5        952.5           48           48         24.5         24.5  -381.474392  -330.827705
	Added MIRIM_SUB128_V2         74.5        952.5          132          128         62.5         64.5  -381.474392  -330.827705
	Added MIRIM_SUBSLIT       326.13        300.7          140          384        26.13        293.7  -414.847794  -400.425576
	Added MIRIM_TASUB64_V2         50.5        810.5           32           32         16.5         16.5  -380.071437  -346.670589
	Added MIRIM_TASLITLESSPRISM_V2S         38.5        981.5           48           48         24.5         24.5  -377.290229  -328.004341
	Added MIRIM_SLITLESSPRISM_V2         46.5        924.5           68          384         34.5        290.5  -378.655692  -334.176968
	Added MIRIM_SUB64_V2         50.5        810.5           76           64         38.5         32.5  -380.071437  -346.670589
Number of modified apertures 281. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIFU_1BSLICE06                XIdlVert2               -1.6287               -1.6705        0.041800     2.5022
MIRIFU_1BSLICE06                XIdlVert3               -1.6043               -1.6449        0.040600     2.4682
MIRIFU_1BSLICE06                XIdlVert4                 1.619                1.6124        0.006600     0.4077
MIRIFU_1BSLICE06                YIdlVert1                0.3169                0.3209        0.004000     1.2465
MIRIFU_1BSLICE06                YIdlVert2               -0.1443               -0.1541        0.009800     6.3595
MIRIFU_1BSLICE06                YIdlVert3               -0.3193               -0.3294        0.010100     3.0662
MIRIFU_1BSLICE06                YIdlVert4                0.1438                0.1455        0.001700     1.1684

MIRIFU_1BSLICE07                    V2Ref             -503.2329             -503.2091        0.023800     0.0047
MIRIFU_1BSLICE07                    V3Ref             -318.4183             -318.2724        0.145900     0.0458
MIRIFU_1BSLICE07                XIdlVert1                1.6121                 1.607        0.005100     0.3164
MIRIFU_1BSLICE07                XIdlVert2                -1.645               -1.6848        0.039800     2.3623
MIRIFU_1BSLICE07                XIdlVert3               -1.6206               -1.6592        0.038600     2.3264
MIRIFU_1BSLICE07                XIdlVert4                1.6366                1.6326        0.004000     0.2444
MIRIFU_1BSLICE07                YIdlVert1                0.3203                0.3239        0.003600     1.1115
MIRIFU_1BSLICE07                YIdlVert2               -0.1476               -0.1561        0.008500     5.4452
MIRIFU_1BSLICE07                YIdlVert3               -0.3226               -0.3315        0.008900     2.6848
MIRIFU_1BSLICE07                YIdlVert4                0.1473                0.1485        0.001200     0.8081

MIRIFU_1BSLICE08                    V2Ref             -503.2573             -503.2347        0.022600     0.0045
MIRIFU_1BSLICE08                    V3Ref             -318.5924             -318.4477        0.144700     0.0454
MIRIFU_1BSLICE08                XIdlVert1                1.5762                1.5664        0.009800     0.6217
MIRIFU_1BSLICE08                XIdlVert2                -1.642               -1.6736        0.031600     1.8881
MIRIFU_1BSLICE08                XIdlVert3               -1.6176                -1.648        0.030400     1.8447
MIRIFU_1BSLICE08                XIdlVert4                1.6007                 1.592        0.008700     0.5435
MIRIFU_1BSLICE08                YIdlVert1                0.3162                0.3179        0.001700     0.5348
MIRIFU_1BSLICE08                YIdlVert2                -0.148               -0.1545        0.006500     4.2071
MIRIFU_1BSLICE08                YIdlVert3                -0.323               -0.3299        0.006900     2.0915
MIRIFU_1BSLICE08                YIdlVert4                0.1431                0.1425        0.000600     0.4193

MIRIFU_1BSLICE09                    V2Ref             -503.2817             -503.2602        0.021500     0.0043
MIRIFU_1BSLICE09                    V3Ref             -318.7664             -318.6231        0.143300     0.0450
MIRIFU_1BSLICE09                XIdlVert1                 1.579                1.5866        0.007600     0.4790
MIRIFU_1BSLICE09                XIdlVert2               -1.6447               -1.6638        0.019100     1.1480
MIRIFU_1BSLICE09                XIdlVert3               -1.6203               -1.6382        0.017900     1.0927
MIRIFU_1BSLICE09                XIdlVert4                1.6035                1.6122        0.008700     0.5396
MIRIFU_1BSLICE09                YIdlVert1                0.3175                0.3209        0.003400     1.0595
MIRIFU_1BSLICE09                YIdlVert2               -0.1494               -0.1531        0.003700     2.4167
MIRIFU_1BSLICE09                YIdlVert3               -0.3244               -0.3284        0.004000     1.2180
MIRIFU_1BSLICE09                YIdlVert4                0.1444                0.1455        0.001100     0.7560

MIRIFU_1BSLICE10                    V2Ref             -503.3062             -503.2858        0.020400     0.0041
MIRIFU_1BSLICE10                    V3Ref             -318.9404             -318.7984        0.142000     0.0445
MIRIFU_1BSLICE10                XIdlVert1                1.6005                 1.567        0.033500     2.0931
MIRIFU_1BSLICE10                XIdlVert2               -1.7237               -1.7501        0.026400     1.5085
MIRIFU_1BSLICE10                XIdlVert3               -1.6993               -1.7245        0.025200     1.4613
MIRIFU_1BSLICE10                XIdlVert4                 1.625                1.5926        0.032400     1.9938
MIRIFU_1BSLICE10                YIdlVert1                0.3215                 0.318        0.003500     1.0886
MIRIFU_1BSLICE10                YIdlVert2               -0.1618               -0.1657        0.003900     2.3537
MIRIFU_1BSLICE10                YIdlVert3               -0.3368                -0.341        0.004200     1.2317
MIRIFU_1BSLICE10                YIdlVert4                0.1485                0.1426        0.005900     3.9731

MIRIFU_1BSLICE11                    V2Ref             -503.3306             -503.3114        0.019200     0.0038
MIRIFU_1BSLICE11                    V3Ref             -319.1144             -318.9738        0.140600     0.0441
MIRIFU_1BSLICE11                XIdlVert1                1.6176                1.5747        0.042900     2.6521
MIRIFU_1BSLICE11                XIdlVert2               -1.7064               -1.7209        0.014500     0.8426
MIRIFU_1BSLICE11                XIdlVert3                -1.682               -1.6953        0.013300     0.7845
MIRIFU_1BSLICE11                XIdlVert4                 1.642                1.6003        0.041700     2.5396
MIRIFU_1BSLICE11                YIdlVert1                0.3249                0.3191        0.005800     1.7852
MIRIFU_1BSLICE11                YIdlVert2               -0.1603               -0.1614        0.001100     0.6815
MIRIFU_1BSLICE11                YIdlVert3               -0.3353               -0.3367        0.001400     0.4158
MIRIFU_1BSLICE11                YIdlVert4                0.1519                0.1438        0.008100     5.3325

MIRIFU_1BSLICE12                    V2Ref              -503.355             -503.3369        0.018100     0.0036
MIRIFU_1BSLICE12                    V3Ref             -319.2884             -319.1491        0.139300     0.0436
MIRIFU_1BSLICE12                XIdlVert1                1.6191                1.5669        0.052200     3.2240
MIRIFU_1BSLICE12                XIdlVert2                -1.641               -1.6876        0.046600     2.7613
MIRIFU_1BSLICE12                XIdlVert3               -1.6166                -1.662        0.045400     2.7316
MIRIFU_1BSLICE12                XIdlVert4                1.6436                1.5925        0.051100     3.1090
MIRIFU_1BSLICE12                YIdlVert1                0.3261                 0.318        0.008100     2.4839
MIRIFU_1BSLICE12                YIdlVert2               -0.1517               -0.1566        0.004900     3.1290
MIRIFU_1BSLICE12                YIdlVert3               -0.3267               -0.3319        0.005200     1.5667
MIRIFU_1BSLICE12                YIdlVert4                 0.153                0.1426        0.010400     6.7974

MIRIFU_1BSLICE13                    V2Ref             -503.3795             -503.3625        0.017000     0.0034
MIRIFU_1BSLICE13                    V3Ref             -319.4624             -319.3245        0.137900     0.0432
MIRIFU_1BSLICE13                XIdlVert1                1.6717                1.6171        0.054600     3.2661
MIRIFU_1BSLICE13                XIdlVert2               -1.6546               -1.6899        0.035300     2.0889
MIRIFU_1BSLICE13                XIdlVert3               -1.6302               -1.6644        0.034200     2.0548
MIRIFU_1BSLICE13                XIdlVert4                1.6962                1.6426        0.053600     3.1600
MIRIFU_1BSLICE13                YIdlVert1                0.3348                0.3253        0.009500     2.8375
MIRIFU_1BSLICE13                YIdlVert2               -0.1547               -0.1569        0.002200     1.4022
MIRIFU_1BSLICE13                YIdlVert3               -0.3296               -0.3322        0.002600     0.7827
MIRIFU_1BSLICE13                YIdlVert4                0.1617                  0.15        0.011700     7.2356

MIRIFU_1BSLICE14                    V2Ref             -503.4039             -503.3881        0.015800     0.0031
MIRIFU_1BSLICE14                    V3Ref             -319.6364             -319.4998        0.136600     0.0427
MIRIFU_1BSLICE14                XIdlVert1                1.6536                1.6089        0.044700     2.7032
MIRIFU_1BSLICE14                XIdlVert2               -1.6187               -1.6682        0.049500     2.9673
MIRIFU_1BSLICE14                XIdlVert3               -1.5943               -1.6426        0.048300     2.9405
MIRIFU_1BSLICE14                XIdlVert4                 1.678                1.6345        0.043500     2.5924
MIRIFU_1BSLICE14                YIdlVert1                0.3331                0.3241        0.009000     2.7019
MIRIFU_1BSLICE14                YIdlVert2               -0.1503               -0.1537        0.003400     2.2121
MIRIFU_1BSLICE14                YIdlVert3               -0.3253               -0.3291        0.003800     1.1547
MIRIFU_1BSLICE14                YIdlVert4                  0.16                0.1487        0.011300     7.0625

MIRIFU_1BSLICE15                    V2Ref             -503.4284             -503.4136        0.014800     0.0029
MIRIFU_1BSLICE15                    V3Ref             -319.8104             -319.6752        0.135200     0.0423
MIRIFU_1BSLICE15                XIdlVert1                1.6297                1.5999        0.029800     1.8286
MIRIFU_1BSLICE15                XIdlVert2               -1.6554               -1.7045        0.049100     2.8806
MIRIFU_1BSLICE15                XIdlVert3                -1.631               -1.6789        0.047900     2.8531
MIRIFU_1BSLICE15                XIdlVert4                1.6542                1.6255        0.028700     1.7350
MIRIFU_1BSLICE15                YIdlVert1                0.3305                0.3228        0.007700     2.3298
MIRIFU_1BSLICE15                YIdlVert2               -0.1567                -0.159        0.002300     1.4465
MIRIFU_1BSLICE15                YIdlVert3               -0.3317               -0.3343        0.002600     0.7777
MIRIFU_1BSLICE15                YIdlVert4                0.1574                0.1475        0.009900     6.2897

MIRIFU_1BSLICE16                    V2Ref             -503.4528             -503.4392        0.013600     0.0027
MIRIFU_1BSLICE16                    V3Ref             -319.9844             -319.8505        0.133900     0.0418
MIRIFU_1BSLICE16                XIdlVert1                1.5994                1.5727        0.026700     1.6694
MIRIFU_1BSLICE16                XIdlVert2               -1.6889                -1.723        0.034100     1.9791
MIRIFU_1BSLICE16                XIdlVert3               -1.6645               -1.6974        0.032900     1.9383
MIRIFU_1BSLICE16                XIdlVert4                1.6238                1.5983        0.025500     1.5704
MIRIFU_1BSLICE16                YIdlVert1                0.3269                0.3188        0.008100     2.4778
MIRIFU_1BSLICE16                YIdlVert2               -0.1626               -0.1617        0.000900     0.5535
MIRIFU_1BSLICE16                YIdlVert3               -0.3376               -0.3371        0.000500     0.1481
MIRIFU_1BSLICE16                YIdlVert4                0.1538                0.1435        0.010300     6.6970

MIRIFU_1BSLICE17                    V2Ref             -503.4772             -503.4648        0.012400     0.0025
MIRIFU_1BSLICE17                    V3Ref             -320.1584             -320.0259        0.132500     0.0414
MIRIFU_1BSLICE17                XIdlVert1                1.5814                 1.556        0.025400     1.6062
MIRIFU_1BSLICE17                XIdlVert2               -1.6888               -1.7251        0.036300     2.1042
MIRIFU_1BSLICE17                XIdlVert3               -1.6644               -1.6996        0.035200     2.0711
MIRIFU_1BSLICE17                XIdlVert4                1.6059                1.5816        0.024300     1.5132
MIRIFU_1BSLICE17                YIdlVert1                0.3251                0.3164        0.008700     2.6761
MIRIFU_1BSLICE17                YIdlVert2               -0.1636                -0.162        0.001600     0.9780
MIRIFU_1BSLICE17                YIdlVert3               -0.3386               -0.3373        0.001300     0.3839
MIRIFU_1BSLICE17                YIdlVert4                 0.152                0.1411        0.010900     7.1711

MIRIFU_1BSLICE18                    V2Ref             -503.5017             -503.4903        0.011400     0.0023
MIRIFU_1BSLICE18                    V3Ref             -320.3325             -320.2012        0.131300     0.0410
MIRIFU_1BSLICE18                XIdlVert1                1.6157                1.5847        0.031000     1.9187
MIRIFU_1BSLICE18                XIdlVert2               -1.7021               -1.7323        0.030200     1.7433
MIRIFU_1BSLICE18                XIdlVert3               -1.6777               -1.7068        0.029100     1.7049
MIRIFU_1BSLICE18                XIdlVert4                1.6402                1.6102        0.030000     1.8290
MIRIFU_1BSLICE18                YIdlVert1                0.3313                0.3205        0.010800     3.2599
MIRIFU_1BSLICE18                YIdlVert2               -0.1665               -0.1631        0.003400     2.0420
MIRIFU_1BSLICE18                YIdlVert3               -0.3415               -0.3385        0.003000     0.8785
MIRIFU_1BSLICE18                YIdlVert4                0.1582                0.1452        0.013000     8.2174

MIRIFU_1BSLICE19                    V2Ref             -503.5261             -503.5159        0.010200     0.0020
MIRIFU_1BSLICE19                    V3Ref             -320.5065             -320.3766        0.129900     0.0405
MIRIFU_1BSLICE19                XIdlVert1                1.6268                1.6027        0.024100     1.4814
MIRIFU_1BSLICE19                XIdlVert2               -1.7072               -1.7315        0.024300     1.4034
MIRIFU_1BSLICE19                XIdlVert3               -1.6828               -1.7059        0.023100     1.3541
MIRIFU_1BSLICE19                XIdlVert4                1.6513                1.6282        0.023100     1.3989
MIRIFU_1BSLICE19                YIdlVert1                0.3339                0.3232        0.010700     3.2046
MIRIFU_1BSLICE19                YIdlVert2               -0.1683               -0.1629        0.005400     3.2086
MIRIFU_1BSLICE19                YIdlVert3               -0.3432               -0.3383        0.004900     1.4277
MIRIFU_1BSLICE19                YIdlVert4                0.1608                0.1479        0.012900     8.0224

MIRIFU_1BSLICE20                    V2Ref             -503.5506             -503.5415        0.009100     0.0018
MIRIFU_1BSLICE20                    V3Ref             -320.6805             -320.5519        0.128600     0.0401
MIRIFU_1BSLICE20                XIdlVert1                1.6171                1.5966        0.020500     1.2677
MIRIFU_1BSLICE20                XIdlVert2               -1.7425               -1.7553        0.012800     0.7292
MIRIFU_1BSLICE20                XIdlVert3               -1.7181               -1.7297        0.011600     0.6706
MIRIFU_1BSLICE20                XIdlVert4                1.6416                1.6222        0.019400     1.1818
MIRIFU_1BSLICE20                YIdlVert1                0.3334                0.3223        0.011100     3.3293
MIRIFU_1BSLICE20                YIdlVert2               -0.1746               -0.1664        0.008200     4.6964
MIRIFU_1BSLICE20                YIdlVert3               -0.3496               -0.3418        0.007800     2.2311
MIRIFU_1BSLICE20                YIdlVert4                0.1603                0.1469        0.013400     8.3593

MIRIFU_1BSLICE21                    V2Ref              -503.575              -503.567        0.008000     0.0016
MIRIFU_1BSLICE21                    V3Ref             -320.8545             -320.7273        0.127200     0.0396
MIRIFU_1BSLICE21                XIdlVert1                1.6618                1.6168        0.045000     2.7079
MIRIFU_1BSLICE21                XIdlVert2               -1.6931               -1.7217        0.028600     1.6611
MIRIFU_1BSLICE21                XIdlVert3               -1.6687               -1.6961        0.027400     1.6155
MIRIFU_1BSLICE21                XIdlVert4                1.6863                1.6424        0.043900     2.6033
MIRIFU_1BSLICE21                YIdlVert1                0.3411                0.3253        0.015800     4.6321
MIRIFU_1BSLICE21                YIdlVert2               -0.1681               -0.1615        0.006600     3.9262
MIRIFU_1BSLICE21                YIdlVert3               -0.3431               -0.3368        0.006300     1.8362
MIRIFU_1BSLICE21                YIdlVert4                0.1681                0.1499        0.018200    10.8269

MIRIFU_CHANNEL1C                    V2Ref             -503.2892             -503.2726        0.016600     0.0033
MIRIFU_CHANNEL1C                    V3Ref             -318.8461             -318.7018        0.144300     0.0453
MIRIFU_CHANNEL1C                XIdlVert1                1.3012                1.2891        0.012100     0.9299
MIRIFU_CHANNEL1C                XIdlVert2               -1.8564               -1.8574        0.001000     0.0538
MIRIFU_CHANNEL1C                XIdlVert3               -1.3421                 -1.32        0.022100     1.6467
MIRIFU_CHANNEL1C                XIdlVert4                1.8324                1.8265        0.005900     0.3220
MIRIFU_CHANNEL1C                YIdlVert1                  2.06                2.0685        0.008500     0.4109
MIRIFU_CHANNEL1C                YIdlVert2                1.6227                1.6093        0.013400     0.8258
MIRIFU_CHANNEL1C                YIdlVert3               -2.0888                -2.073        0.015800     0.7564
MIRIFU_CHANNEL1C                YIdlVert4               -1.6034               -1.6138        0.010400     0.6444

MIRIFU_1CSLICE01                    V2Ref             -503.0403             -503.0167        0.023600     0.0047
MIRIFU_1CSLICE01                    V3Ref             -317.0903             -316.9483        0.142000     0.0448
MIRIFU_1CSLICE01                XIdlVert1                1.5501                 1.545        0.005100     0.3290
MIRIFU_1CSLICE01                XIdlVert2               -1.6864               -1.6847        0.001700     0.1008
MIRIFU_1CSLICE01                XIdlVert3               -1.6619               -1.6591        0.002800     0.1685
MIRIFU_1CSLICE01                XIdlVert4                1.5754                1.5706        0.004800     0.3047
MIRIFU_1CSLICE01                YIdlVert1                0.3042                 0.315        0.010800     3.4286
MIRIFU_1CSLICE01                YIdlVert2                -0.144               -0.1563        0.012300     7.8695
MIRIFU_1CSLICE01                YIdlVert3               -0.3208               -0.3317        0.010900     3.2861
MIRIFU_1CSLICE01                YIdlVert4                0.1297                0.1396        0.009900     7.0917

MIRIFU_1CSLICE02                    V2Ref             -503.0652             -503.0423        0.022900     0.0046
MIRIFU_1CSLICE02                    V3Ref             -317.2659             -317.1237        0.142200     0.0448
MIRIFU_1CSLICE02                XIdlVert1                1.6067                1.5901        0.016600     1.0332
MIRIFU_1CSLICE02                XIdlVert2               -1.6957                -1.691        0.004700     0.2772
MIRIFU_1CSLICE02                XIdlVert3               -1.6713               -1.6654        0.005900     0.3530
MIRIFU_1CSLICE02                XIdlVert4                 1.632                1.6157        0.016300     0.9988
MIRIFU_1CSLICE02                YIdlVert1                0.3131                0.3216        0.008500     2.6430
MIRIFU_1CSLICE02                YIdlVert2               -0.1464               -0.1572        0.010800     6.8702
MIRIFU_1CSLICE02                YIdlVert3               -0.3232               -0.3326        0.009400     2.8262
MIRIFU_1CSLICE02                YIdlVert4                0.1387                0.1462        0.007500     5.1300

MIRIFU_1CSLICE03                    V2Ref             -503.0901             -503.0679        0.022200     0.0044
MIRIFU_1CSLICE03                    V3Ref             -317.4415              -317.299        0.142500     0.0449
MIRIFU_1CSLICE03                XIdlVert1                1.6748                1.6696        0.005200     0.3105
MIRIFU_1CSLICE03                XIdlVert2               -1.6369               -1.6412        0.004300     0.2620
MIRIFU_1CSLICE03                XIdlVert3               -1.6124               -1.6156        0.003200     0.1981
MIRIFU_1CSLICE03                XIdlVert4                1.7001                1.6952        0.004900     0.2882
MIRIFU_1CSLICE03                YIdlVert1                0.3238                0.3331        0.009300     2.7920
MIRIFU_1CSLICE03                YIdlVert2               -0.1393                 -0.15        0.010700     7.1333
MIRIFU_1CSLICE03                YIdlVert3               -0.3161               -0.3253        0.009200     2.8282
MIRIFU_1CSLICE03                YIdlVert4                0.1494                0.1578        0.008400     5.3232

MIRIFU_1CSLICE04                    V2Ref             -503.1149             -503.0935        0.021400     0.0043
MIRIFU_1CSLICE04                    V3Ref             -317.6171             -317.4744        0.142700     0.0449
MIRIFU_1CSLICE04                XIdlVert1                1.6462                1.6324        0.013800     0.8383
MIRIFU_1CSLICE04                XIdlVert2               -1.6129               -1.6015        0.011400     0.7068
MIRIFU_1CSLICE04                XIdlVert3               -1.5884               -1.5759        0.012500     0.7870
MIRIFU_1CSLICE04                XIdlVert4                1.6715                 1.658        0.013500     0.8077
MIRIFU_1CSLICE04                YIdlVert1                0.3209                0.3278        0.006900     2.1049
MIRIFU_1CSLICE04                YIdlVert2               -0.1371               -0.1441        0.007000     4.8577
MIRIFU_1CSLICE04                YIdlVert3               -0.3138               -0.3195        0.005700     1.7840
MIRIFU_1CSLICE04                YIdlVert4                0.1466                0.1524        0.005800     3.8058

MIRIFU_1CSLICE05                    V2Ref             -503.1398             -503.1191        0.020700     0.0041
MIRIFU_1CSLICE05                    V3Ref             -317.7926             -317.6497        0.142900     0.0450
MIRIFU_1CSLICE05                XIdlVert1                1.6328                1.6373        0.004500     0.2748
MIRIFU_1CSLICE05                XIdlVert2               -1.6091               -1.6123        0.003200     0.1985
MIRIFU_1CSLICE05                XIdlVert3               -1.5846               -1.5867        0.002100     0.1324
MIRIFU_1CSLICE05                XIdlVert4                1.6581                1.6629        0.004800     0.2887
MIRIFU_1CSLICE05                YIdlVert1                0.3201                0.3284        0.008300     2.5274
MIRIFU_1CSLICE05                YIdlVert2               -0.1377               -0.1458        0.008100     5.5556
MIRIFU_1CSLICE05                YIdlVert3               -0.3145               -0.3211        0.006600     2.0554
MIRIFU_1CSLICE05                YIdlVert4                0.1457                0.1531        0.007400     4.8334

MIRIFU_1CSLICE06                    V2Ref             -503.1647             -503.1447        0.020000     0.0040
MIRIFU_1CSLICE06                    V3Ref             -317.9682             -317.8251        0.143100     0.0450
MIRIFU_1CSLICE06                XIdlVert1                1.6172                1.6333        0.016100     0.9857
MIRIFU_1CSLICE06                XIdlVert2               -1.6481               -1.6672        0.019100     1.1456
MIRIFU_1CSLICE06                XIdlVert3               -1.6236               -1.6416        0.018000     1.0965
MIRIFU_1CSLICE06                XIdlVert4                1.6425                1.6589        0.016400     0.9886
MIRIFU_1CSLICE06                YIdlVert1                 0.319                0.3279        0.008900     2.7142
MIRIFU_1CSLICE06                YIdlVert2               -0.1444               -0.1537        0.009300     6.0507
MIRIFU_1CSLICE06                YIdlVert3               -0.3211               -0.3291        0.008000     2.4309
MIRIFU_1CSLICE06                YIdlVert4                0.1446                0.1526        0.008000     5.2425

MIRIFU_1CSLICE07                    V2Ref             -503.1896             -503.1702        0.019400     0.0039
MIRIFU_1CSLICE07                    V3Ref             -318.1438             -318.0004        0.143400     0.0451
MIRIFU_1CSLICE07                XIdlVert1                1.6225                1.6371        0.014600     0.8918
MIRIFU_1CSLICE07                XIdlVert2                -1.655               -1.6578        0.002800     0.1689
MIRIFU_1CSLICE07                XIdlVert3               -1.6305               -1.6322        0.001700     0.1042
MIRIFU_1CSLICE07                XIdlVert4                1.6478                1.6627        0.014900     0.8961
MIRIFU_1CSLICE07                YIdlVert1                0.3209                0.3284        0.007500     2.2838
MIRIFU_1CSLICE07                YIdlVert2               -0.1464               -0.1524        0.006000     3.9370
MIRIFU_1CSLICE07                YIdlVert3               -0.3232               -0.3277        0.004500     1.3732
MIRIFU_1CSLICE07                YIdlVert4                0.1465                0.1531        0.006600     4.3109

MIRIFU_1CSLICE08                    V2Ref             -503.2145             -503.1958        0.018700     0.0037
MIRIFU_1CSLICE08                    V3Ref             -318.3194             -318.1758        0.143600     0.0451
MIRIFU_1CSLICE08                XIdlVert1                1.5817                1.5876        0.005900     0.3716
MIRIFU_1CSLICE08                XIdlVert2               -1.6597               -1.6744        0.014700     0.8779
MIRIFU_1CSLICE08                XIdlVert3               -1.6353               -1.6488        0.013500     0.8188
MIRIFU_1CSLICE08                XIdlVert4                 1.607                1.6132        0.006200     0.3843
MIRIFU_1CSLICE08                YIdlVert1                0.3162                0.3213        0.005100     1.5873
MIRIFU_1CSLICE08                YIdlVert2               -0.1482               -0.1548        0.006600     4.2636
MIRIFU_1CSLICE08                YIdlVert3                -0.325               -0.3301        0.005100     1.5450
MIRIFU_1CSLICE08                YIdlVert4                0.1418                0.1459        0.004100     2.8101

MIRIFU_1CSLICE09                    V2Ref             -503.2394             -503.2214        0.018000     0.0036
MIRIFU_1CSLICE09                    V3Ref              -318.495             -318.3511        0.143900     0.0452
MIRIFU_1CSLICE09                XIdlVert1                 1.623                1.6293        0.006300     0.3867
MIRIFU_1CSLICE09                XIdlVert2               -1.6475               -1.6799        0.032400     1.9287
MIRIFU_1CSLICE09                XIdlVert3                -1.623               -1.6543        0.031300     1.8920
MIRIFU_1CSLICE09                XIdlVert4                1.6483                1.6549        0.006600     0.3988
MIRIFU_1CSLICE09                YIdlVert1                0.3233                0.3273        0.004000     1.2221
MIRIFU_1CSLICE09                YIdlVert2               -0.1476               -0.1556        0.008000     5.1414
MIRIFU_1CSLICE09                YIdlVert3               -0.3243                -0.331        0.006700     2.0242
MIRIFU_1CSLICE09                YIdlVert4                0.1489                0.1519        0.003000     1.9750

MIRIFU_1CSLICE10                    V2Ref             -503.2643              -503.247        0.017300     0.0034
MIRIFU_1CSLICE10                    V3Ref             -318.6705             -318.5265        0.144000     0.0452
MIRIFU_1CSLICE10                XIdlVert1                1.6053                 1.598        0.007300     0.4547
MIRIFU_1CSLICE10                XIdlVert2               -1.6562               -1.6553        0.000900     0.0543
MIRIFU_1CSLICE10                XIdlVert3               -1.6317               -1.6297        0.002000     0.1226
MIRIFU_1CSLICE10                XIdlVert4                1.6306                1.6235        0.007100     0.4354
MIRIFU_1CSLICE10                YIdlVert1                0.3218                0.3228        0.001000     0.3098
MIRIFU_1CSLICE10                YIdlVert2                 -0.15                -0.152        0.002000     1.3158
MIRIFU_1CSLICE10                YIdlVert3               -0.3268               -0.3273        0.000500     0.1528

MIRIFU_1CSLICE11                    V2Ref             -503.2892             -503.2726        0.016600     0.0033
MIRIFU_1CSLICE11                    V3Ref             -318.8461             -318.7018        0.144300     0.0453
MIRIFU_1CSLICE11                XIdlVert1                1.6284                1.6094        0.019000     1.1668
MIRIFU_1CSLICE11                XIdlVert2               -1.6337               -1.6313        0.002400     0.1469
MIRIFU_1CSLICE11                XIdlVert3               -1.6092               -1.6057        0.003500     0.2175
MIRIFU_1CSLICE11                XIdlVert4                1.6537                 1.635        0.018700     1.1308
MIRIFU_1CSLICE11                YIdlVert1                0.3263                0.3244        0.001900     0.5823
MIRIFU_1CSLICE11                YIdlVert2               -0.1479               -0.1485        0.000600     0.4040
MIRIFU_1CSLICE11                YIdlVert3               -0.3246               -0.3238        0.000800     0.2465
MIRIFU_1CSLICE11                YIdlVert4                0.1519                0.1491        0.002800     1.8433

MIRIFU_1CSLICE12                    V2Ref             -503.3141             -503.2982        0.015900     0.0032
MIRIFU_1CSLICE12                    V3Ref             -319.0217             -318.8771        0.144600     0.0453
MIRIFU_1CSLICE12                XIdlVert1                1.6505                1.6058        0.044700     2.7083
MIRIFU_1CSLICE12                XIdlVert2               -1.6727               -1.7107        0.038000     2.2213
MIRIFU_1CSLICE12                XIdlVert3               -1.6483               -1.6852        0.036900     2.1897
MIRIFU_1CSLICE12                XIdlVert4                1.6758                1.6314        0.044400     2.6495
MIRIFU_1CSLICE12                YIdlVert1                0.3306                0.3238        0.006800     2.0569
MIRIFU_1CSLICE12                YIdlVert2               -0.1547               -0.1601        0.005400     3.3729
MIRIFU_1CSLICE12                YIdlVert3               -0.3315               -0.3355        0.004000     1.1923
MIRIFU_1CSLICE12                YIdlVert4                0.1563                0.1485        0.007800     4.9904

MIRIFU_1CSLICE13                    V2Ref              -503.339             -503.3238        0.015200     0.0030
MIRIFU_1CSLICE13                    V3Ref             -319.1973             -319.0525        0.144800     0.0454
MIRIFU_1CSLICE13                XIdlVert1                1.6454                1.6093        0.036100     2.1940
MIRIFU_1CSLICE13                XIdlVert2               -1.6932               -1.7122        0.019000     1.1097
MIRIFU_1CSLICE13                XIdlVert3               -1.6687               -1.6866        0.017900     1.0613
MIRIFU_1CSLICE13                XIdlVert4                1.6707                1.6349        0.035800     2.1428
MIRIFU_1CSLICE13                YIdlVert1                0.3311                0.3244        0.006700     2.0236
MIRIFU_1CSLICE13                YIdlVert2               -0.1588               -0.1603        0.001500     0.9357
MIRIFU_1CSLICE13                YIdlVert4                0.1567                0.1491        0.007600     4.8500

MIRIFU_1CSLICE14                    V2Ref             -503.3639             -503.3494        0.014500     0.0029
MIRIFU_1CSLICE14                    V3Ref             -319.3729             -319.2278        0.145100     0.0454
MIRIFU_1CSLICE14                XIdlVert1                 1.631                1.6127        0.018300     1.1220
MIRIFU_1CSLICE14                XIdlVert2                -1.652               -1.6688        0.016800     1.0067
MIRIFU_1CSLICE14                XIdlVert3               -1.6275               -1.6432        0.015700     0.9555
MIRIFU_1CSLICE14                XIdlVert4                1.6563                1.6383        0.018000     1.0868
MIRIFU_1CSLICE14                YIdlVert1                0.3301                0.3249        0.005200     1.5753
MIRIFU_1CSLICE14                YIdlVert2               -0.1539                -0.154        0.000100     0.0649
