Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent

MIRIFU_2CSLICE01                XIdlVert1                2.0312                1.9701        0.061100     3.0081
MIRIFU_2CSLICE01                XIdlVert2               -2.1131               -2.0713        0.041800     1.9781
MIRIFU_2CSLICE01                XIdlVert3               -2.0688                -2.027        0.041800     2.0205
MIRIFU_2CSLICE01                XIdlVert4                2.0764                2.0153        0.061100     2.9426
MIRIFU_2CSLICE01                YIdlVert1                0.4408                0.4318        0.009000     2.0417
MIRIFU_2CSLICE01                YIdlVert2               -0.1703               -0.1641        0.006200     3.6406
MIRIFU_2CSLICE01                YIdlVert3               -0.4447               -0.4385        0.006200     1.3942
MIRIFU_2CSLICE01                YIdlVert4                0.1633                0.1543        0.009000     5.5113

MIRIFU_2CSLICE02                XIdlVert1                2.0889                2.0167        0.072200     3.4564
MIRIFU_2CSLICE02                XIdlVert2                -2.169               -2.0804        0.088600     4.0848
MIRIFU_2CSLICE02                XIdlVert3               -2.1248               -2.0361        0.088700     4.1745
MIRIFU_2CSLICE02                XIdlVert4                2.1341                2.0619        0.072200     3.3832
MIRIFU_2CSLICE02                YIdlVert1                0.4476                0.4371        0.010500     2.3458
MIRIFU_2CSLICE02                YIdlVert2               -0.1768               -0.1638        0.013000     7.3529
MIRIFU_2CSLICE02                YIdlVert3               -0.4511               -0.4382        0.012900     2.8597
MIRIFU_2CSLICE02                YIdlVert4                0.1701                0.1596        0.010500     6.1728

MIRIFU_2CSLICE03                XIdlVert1                2.1066                2.0462        0.060400     2.8672
MIRIFU_2CSLICE03                XIdlVert2               -2.1914               -2.1262        0.065200     2.9753
MIRIFU_2CSLICE03                XIdlVert3               -2.1472                -2.082        0.065200     3.0365
MIRIFU_2CSLICE03                XIdlVert4                2.1518                2.0914        0.060400     2.8070
MIRIFU_2CSLICE03                YIdlVert1                0.4485                0.4397        0.008800     1.9621
MIRIFU_2CSLICE03                YIdlVert2               -0.1784               -0.1689        0.009500     5.3251
MIRIFU_2CSLICE03                YIdlVert3               -0.4528               -0.4433        0.009500     2.0981
MIRIFU_2CSLICE03                YIdlVert4                 0.171                0.1622        0.008800     5.1462

MIRIFU_2CSLICE04                XIdlVert1                2.1036                2.0309        0.072700     3.4560
MIRIFU_2CSLICE04                XIdlVert2               -2.1887                -2.099        0.089700     4.0983
MIRIFU_2CSLICE04                XIdlVert3               -2.1445               -2.0548        0.089700     4.1828
MIRIFU_2CSLICE04                XIdlVert4                2.1489                2.0761        0.072800     3.3878
MIRIFU_2CSLICE04                YIdlVert1                0.4465                0.4359        0.010600     2.3740
MIRIFU_2CSLICE04                YIdlVert2               -0.1763               -0.1633        0.013000     7.3738
MIRIFU_2CSLICE04                YIdlVert3               -0.4506               -0.4377        0.012900     2.8628
MIRIFU_2CSLICE04                YIdlVert4                0.1689                0.1584        0.010500     6.2167

MIRIFU_2CSLICE05                XIdlVert1                2.0665                1.9984        0.068100     3.2954
MIRIFU_2CSLICE05                XIdlVert2               -2.1767               -2.0746        0.102100     4.6906
MIRIFU_2CSLICE05                XIdlVert3               -2.1325               -2.0303        0.102200     4.7925
MIRIFU_2CSLICE05                XIdlVert4                2.1117                2.0436        0.068100     3.2249
MIRIFU_2CSLICE05                YIdlVert1                0.4394                0.4296        0.009800     2.2303
MIRIFU_2CSLICE05                YIdlVert2               -0.1729               -0.1582        0.014700     8.5020
MIRIFU_2CSLICE05                YIdlVert3               -0.4473               -0.4326        0.014700     3.2864
MIRIFU_2CSLICE05                YIdlVert4                0.1619                0.1521        0.009800     6.0531

MIRIFU_2CSLICE06                XIdlVert1                2.0717                2.0014        0.070300     3.3933
MIRIFU_2CSLICE06                XIdlVert2               -2.1547               -2.0486        0.106100     4.9241
MIRIFU_2CSLICE06                XIdlVert3               -2.1105               -2.0044        0.106100     5.0272
MIRIFU_2CSLICE06                XIdlVert4                2.1169                2.0466        0.070300     3.3209
MIRIFU_2CSLICE06                YIdlVert1                0.4386                0.4285        0.010100     2.3028
MIRIFU_2CSLICE06                YIdlVert2                -0.168               -0.1528        0.015200     9.0476
MIRIFU_2CSLICE06                YIdlVert3               -0.4424               -0.4272        0.015200     3.4358
MIRIFU_2CSLICE06                YIdlVert4                 0.161                 0.151        0.010000     6.2112

MIRIFU_2CSLICE07                XIdlVert1                2.0925                2.0419        0.050600     2.4182
MIRIFU_2CSLICE07                XIdlVert2               -2.1274               -2.0099        0.117500     5.5232
MIRIFU_2CSLICE07                XIdlVert3               -2.0832               -1.9657        0.117500     5.6404
MIRIFU_2CSLICE07                XIdlVert4                2.1377                2.0871        0.050600     2.3670
MIRIFU_2CSLICE07                YIdlVert1                0.4398                0.4326        0.007200     1.6371
MIRIFU_2CSLICE07                YIdlVert2               -0.1625               -0.1457        0.016800    10.3385
MIRIFU_2CSLICE07                YIdlVert3               -0.4369               -0.4202        0.016700     3.8224
MIRIFU_2CSLICE07                YIdlVert4                0.1623                0.1551        0.007200     4.4362

MIRIFU_2CSLICE08                XIdlVert1                 2.046                1.9967        0.049300     2.4096
MIRIFU_2CSLICE08                XIdlVert2                -2.133               -2.0167        0.116300     5.4524
MIRIFU_2CSLICE08                XIdlVert3               -2.0888               -1.9724        0.116400     5.5726
MIRIFU_2CSLICE08                XIdlVert4                2.0912                2.0419        0.049300     2.3575
MIRIFU_2CSLICE08                YIdlVert1                0.4316                0.4246        0.007000     1.6219
MIRIFU_2CSLICE08                YIdlVert2               -0.1616               -0.1451        0.016500    10.2104
MIRIFU_2CSLICE08                YIdlVert3                -0.436               -0.4196        0.016400     3.7615
MIRIFU_2CSLICE08                YIdlVert4                0.1541                0.1471        0.007000     4.5425

MIRIFU_2CSLICE09                XIdlVert1                2.0042                1.9679        0.036300     1.8112
MIRIFU_2CSLICE09                XIdlVert2               -2.1354               -2.0341        0.101300     4.7438
MIRIFU_2CSLICE09                XIdlVert3               -2.0912               -1.9898        0.101400     4.8489
MIRIFU_2CSLICE09                XIdlVert4                2.0494                2.0131        0.036300     1.7713
MIRIFU_2CSLICE09                YIdlVert1                 0.424                0.4189        0.005100     1.2028
MIRIFU_2CSLICE09                YIdlVert2               -0.1604               -0.1461        0.014300     8.9152
MIRIFU_2CSLICE09                YIdlVert3               -0.4347               -0.4205        0.014200     3.2666
MIRIFU_2CSLICE09                YIdlVert4                0.1466                0.1415        0.005100     3.4789

MIRIFU_2CSLICE10                XIdlVert1                2.0912                2.0274        0.063800     3.0509
MIRIFU_2CSLICE10                XIdlVert2               -2.1555                -2.064        0.091500     4.2450
MIRIFU_2CSLICE10                XIdlVert3               -2.1113               -2.0198        0.091500     4.3338
MIRIFU_2CSLICE10                XIdlVert4                2.1364                2.0726        0.063800     2.9863
MIRIFU_2CSLICE10                YIdlVert1                0.4347                0.4257        0.009000     2.0704
MIRIFU_2CSLICE10                YIdlVert2               -0.1615               -0.1487        0.012800     7.9257
MIRIFU_2CSLICE10                YIdlVert3               -0.4359               -0.4231        0.012800     2.9365
MIRIFU_2CSLICE10                YIdlVert4                0.1572                0.1483        0.008900     5.6616

MIRIFU_2CSLICE11                XIdlVert1                2.0998                2.0297        0.070100     3.3384
MIRIFU_2CSLICE11                XIdlVert2               -2.1959               -2.1053        0.090600     4.1259
MIRIFU_2CSLICE11                XIdlVert3               -2.1517               -2.0611        0.090600     4.2106
MIRIFU_2CSLICE11                XIdlVert4                 2.145                2.0749        0.070100     3.2681
MIRIFU_2CSLICE11                YIdlVert1                0.4342                0.4244        0.009800     2.2570
MIRIFU_2CSLICE11                YIdlVert2               -0.1655               -0.1529        0.012600     7.6133
MIRIFU_2CSLICE11                YIdlVert3               -0.4398               -0.4273        0.012500     2.8422
MIRIFU_2CSLICE11                YIdlVert4                0.1566                0.1469        0.009700     6.1941

MIRIFU_2CSLICE12                XIdlVert1                2.0977                2.0239        0.073800     3.5181
MIRIFU_2CSLICE12                XIdlVert2               -2.2359               -2.1492        0.086700     3.8776
MIRIFU_2CSLICE12                XIdlVert3               -2.1917                -2.105        0.086700     3.9558
MIRIFU_2CSLICE12                XIdlVert4                2.1429                2.0691        0.073800     3.4439
MIRIFU_2CSLICE12                YIdlVert1                0.4323                0.4221        0.010200     2.3595
MIRIFU_2CSLICE12                YIdlVert2               -0.1693               -0.1573        0.012000     7.0880
MIRIFU_2CSLICE12                YIdlVert3               -0.4436               -0.4316        0.012000     2.7051
MIRIFU_2CSLICE12                YIdlVert4                0.1548                0.1446        0.010200     6.5891

MIRIFU_2CSLICE13                XIdlVert1                2.1051                2.0215        0.083600     3.9713
MIRIFU_2CSLICE13                XIdlVert2               -2.2062               -2.0941        0.112100     5.0811
MIRIFU_2CSLICE13                XIdlVert3                -2.162               -2.0499        0.112100     5.1850
MIRIFU_2CSLICE13                XIdlVert4                2.1503                2.0667        0.083600     3.8878
MIRIFU_2CSLICE13                YIdlVert1                0.4317                0.4202        0.011500     2.6639
MIRIFU_2CSLICE13                YIdlVert2               -0.1635                -0.148        0.015500     9.4801
MIRIFU_2CSLICE13                YIdlVert3               -0.4378               -0.4224        0.015400     3.5176
MIRIFU_2CSLICE13                YIdlVert4                0.1542                0.1427        0.011500     7.4578

MIRIFU_2CSLICE14                XIdlVert1                 2.075                1.9989        0.076100     3.6675
MIRIFU_2CSLICE14                XIdlVert2               -2.2047               -2.1163        0.088400     4.0096
MIRIFU_2CSLICE14                XIdlVert3               -2.1605               -2.0721        0.088400     4.0916
MIRIFU_2CSLICE14                XIdlVert4                2.1202                2.0441        0.076100     3.5893
MIRIFU_2CSLICE14                YIdlVert1                0.4259                0.4154        0.010500     2.4654
MIRIFU_2CSLICE14                YIdlVert2               -0.1616               -0.1495        0.012100     7.4876
MIRIFU_2CSLICE14                YIdlVert3               -0.4359               -0.4239        0.012000     2.7529
MIRIFU_2CSLICE14                YIdlVert4                0.1483                 0.138        0.010300     6.9454

MIRIFU_2CSLICE15                XIdlVert1                2.0752                2.0089        0.066300     3.1949
MIRIFU_2CSLICE15                XIdlVert2               -2.1867               -2.1011        0.085600     3.9146
MIRIFU_2CSLICE15                XIdlVert3               -2.1425               -2.0569        0.085600     3.9953
MIRIFU_2CSLICE15                XIdlVert4                2.1205                2.0541        0.066400     3.1313
MIRIFU_2CSLICE15                YIdlVert1                0.4243                0.4152        0.009100     2.1447
MIRIFU_2CSLICE15                YIdlVert2               -0.1574               -0.1457        0.011700     7.4333
MIRIFU_2CSLICE15                YIdlVert3               -0.4317               -0.4201        0.011600     2.6871
MIRIFU_2CSLICE15                YIdlVert4                0.1468                0.1378        0.009000     6.1308

MIRIFU_2CSLICE16                XIdlVert1                2.0759                1.9965        0.079400     3.8248
MIRIFU_2CSLICE16                XIdlVert2               -2.1658               -2.0772        0.088600     4.0909
MIRIFU_2CSLICE16                XIdlVert3               -2.1215               -2.0329        0.088600     4.1763
MIRIFU_2CSLICE16                XIdlVert4                2.1211                2.0417        0.079400     3.7433
MIRIFU_2CSLICE16                YIdlVert1                0.4227                0.4119        0.010800     2.5550
MIRIFU_2CSLICE16                YIdlVert2               -0.1529               -0.1409        0.012000     7.8483
MIRIFU_2CSLICE16                YIdlVert3               -0.4273               -0.4153        0.012000     2.8083
MIRIFU_2CSLICE16                YIdlVert4                0.1452                0.1345        0.010700     7.3691

MIRIFU_2CSLICE17                XIdlVert1                2.0946                2.0354        0.059200     2.8263
MIRIFU_2CSLICE17                XIdlVert2               -2.1504               -2.0539        0.096500     4.4875
MIRIFU_2CSLICE17                XIdlVert3               -2.1062               -2.0097        0.096500     4.5817
MIRIFU_2CSLICE17                XIdlVert4                2.1398                2.0806        0.059200     2.7666
MIRIFU_2CSLICE17                YIdlVert1                0.4236                0.4157        0.007900     1.8650
MIRIFU_2CSLICE17                YIdlVert2               -0.1491               -0.1361        0.013000     8.7190
MIRIFU_2CSLICE17                YIdlVert3               -0.4235               -0.4105        0.013000     3.0697
MIRIFU_2CSLICE17                YIdlVert4                0.1461                0.1382        0.007900     5.4073

MIRIFU_CHANNEL3A                XIdlVert1                2.3723                 2.422        0.049700     2.0520
MIRIFU_CHANNEL3A                XIdlVert2               -3.2076               -2.9928        0.214800     6.6966
MIRIFU_CHANNEL3A                XIdlVert3               -2.6508               -2.4333        0.217500     8.2051
MIRIFU_CHANNEL3A                XIdlVert4                2.9984                3.0487        0.050300     1.6499
MIRIFU_CHANNEL3A                YIdlVert1                3.4348                 3.441        0.006200     0.1802
MIRIFU_CHANNEL3A                YIdlVert2                2.7369                2.7637        0.026800     0.9697
MIRIFU_CHANNEL3A                YIdlVert3               -3.5304               -3.4987        0.031700     0.8979
MIRIFU_CHANNEL3A                YIdlVert4               -2.7074                  -2.7        0.007400     0.2733

MIRIFU_3ASLICE01                XIdlVert1                2.7954                2.8681        0.072700     2.5348
MIRIFU_3ASLICE01                XIdlVert2               -3.1685               -2.9554        0.213100     6.7256
MIRIFU_3ASLICE01                XIdlVert3               -3.1339               -2.9206        0.213300     6.8062
MIRIFU_3ASLICE01                XIdlVert4                2.8346                2.9074        0.072800     2.5040
MIRIFU_3ASLICE01                YIdlVert1                0.5457                0.5548        0.009100     1.6402
MIRIFU_3ASLICE01                YIdlVert2               -0.2002               -0.1736        0.026600    13.2867
MIRIFU_3ASLICE01                YIdlVert3               -0.5923               -0.5653        0.027000     4.5585
MIRIFU_3ASLICE01                YIdlVert4                 0.162                0.1712        0.009200     5.3738

MIRIFU_3ASLICE02                XIdlVert1                2.8179                2.8414        0.023500     0.8271
MIRIFU_3ASLICE02                XIdlVert2               -3.1934               -3.0391        0.154300     4.8318
MIRIFU_3ASLICE02                XIdlVert3               -3.1588               -3.0043        0.154500     4.8911
MIRIFU_3ASLICE02                XIdlVert4                2.8572                2.8806        0.023400     0.8123
MIRIFU_3ASLICE02                YIdlVert1                0.5523                0.5553        0.003000     0.5402
MIRIFU_3ASLICE02                YIdlVert2               -0.2074               -0.1879        0.019500     9.4021
MIRIFU_3ASLICE02                YIdlVert3               -0.5995               -0.5797        0.019800     3.3028
MIRIFU_3ASLICE02                YIdlVert4                0.1687                0.1716        0.002900     1.6900

MIRIFU_3ASLICE03                XIdlVert1                2.7549                2.7775        0.022600     0.8137
MIRIFU_3ASLICE03                XIdlVert2               -3.0889               -2.8589        0.230000     7.4460
MIRIFU_3ASLICE03                XIdlVert3               -3.0542                -2.824        0.230200     7.5372
MIRIFU_3ASLICE03                XIdlVert4                2.7941                2.8167        0.022600     0.8024
MIRIFU_3ASLICE03                YIdlVert1                0.5479                0.5508        0.002900     0.5265
MIRIFU_3ASLICE03                YIdlVert2               -0.1982               -0.1688        0.029400    14.8335
MIRIFU_3ASLICE03                YIdlVert3               -0.5901               -0.5604        0.029700     5.0330
MIRIFU_3ASLICE03                YIdlVert4                0.1642                0.1671        0.002900     1.7355

MIRIFU_3ASLICE04                XIdlVert1                2.7501                2.7978        0.047700     1.7049
MIRIFU_3ASLICE04                XIdlVert2               -3.1578               -2.8945        0.263300     8.3381
MIRIFU_3ASLICE04                XIdlVert3               -3.1232               -2.8597        0.263500     8.4369
MIRIFU_3ASLICE04                XIdlVert4                2.7893                2.8371        0.047800     1.6848
MIRIFU_3ASLICE04                YIdlVert1                0.5509                0.5571        0.006200     1.1129
MIRIFU_3ASLICE04                YIdlVert2               -0.2111               -0.1771        0.034000    16.1061
MIRIFU_3ASLICE04                YIdlVert3               -0.6031               -0.5688        0.034300     5.6873
MIRIFU_3ASLICE04                YIdlVert4                0.1672                0.1734        0.006200     3.5755

MIRIFU_3ASLICE05                XIdlVert1                2.7168                2.7468        0.030000     1.0922
MIRIFU_3ASLICE05                XIdlVert2               -3.2207               -2.9671        0.253600     7.8741
MIRIFU_3ASLICE05                XIdlVert3               -3.1861               -2.9323        0.253800     7.9659
MIRIFU_3ASLICE05                XIdlVert4                 2.756                 2.786        0.030000     1.0768
MIRIFU_3ASLICE05                YIdlVert1                0.5501                 0.554        0.003900     0.7040
MIRIFU_3ASLICE05                YIdlVert2               -0.2234               -0.1904        0.033000    14.7717
MIRIFU_3ASLICE05                YIdlVert3               -0.6155               -0.5821        0.033400     5.4265
MIRIFU_3ASLICE05                YIdlVert4                0.1663                0.1703        0.004000     2.3488

MIRIFU_3ASLICE06                XIdlVert1                2.6774                2.7281        0.050700     1.8584
MIRIFU_3ASLICE06                XIdlVert2               -3.1737               -2.9118        0.261900     8.2522
MIRIFU_3ASLICE06                XIdlVert3               -3.1391                -2.877        0.262100     8.3495
MIRIFU_3ASLICE06                XIdlVert4                2.7165                2.7673        0.050800     1.8357
MIRIFU_3ASLICE06                YIdlVert1                0.5486                0.5552        0.006600     1.1888
MIRIFU_3ASLICE06                YIdlVert2               -0.2213               -0.1868        0.034500    15.5897
MIRIFU_3ASLICE06                YIdlVert3               -0.6133               -0.5785        0.034800     5.6742
MIRIFU_3ASLICE06                YIdlVert4                0.1647                0.1715        0.006800     3.9650

MIRIFU_3ASLICE07                XIdlVert1                2.6627                2.7126        0.049900     1.8396
MIRIFU_3ASLICE07                XIdlVert2               -3.2544                -3.017        0.237400     7.2947
MIRIFU_3ASLICE07                XIdlVert3               -3.2198               -2.9822        0.237600     7.3793
MIRIFU_3ASLICE07                XIdlVert4                2.7018                2.7518        0.050000     1.8170
MIRIFU_3ASLICE07                YIdlVert1                0.5501                0.5567        0.006600     1.1856
MIRIFU_3ASLICE07                YIdlVert2               -0.2361               -0.2046        0.031500    13.3418
MIRIFU_3ASLICE07                YIdlVert3               -0.6283               -0.5964        0.031900     5.0772
MIRIFU_3ASLICE07                YIdlVert4                0.1662                0.1729        0.006700     3.8751

MIRIFU_3ASLICE08                XIdlVert1                2.7274                2.7838        0.056400     2.0260
MIRIFU_3ASLICE08                XIdlVert2               -3.2614               -3.0322        0.229200     7.0277
MIRIFU_3ASLICE08                XIdlVert3               -3.2268               -2.9975        0.229300     7.1061
MIRIFU_3ASLICE08                XIdlVert4                2.7666                 2.823        0.056400     1.9979
MIRIFU_3ASLICE08                YIdlVert1                0.5622                0.5698        0.007600     1.3338
MIRIFU_3ASLICE08                YIdlVert2               -0.2413               -0.2105        0.030800    12.7642
MIRIFU_3ASLICE08                YIdlVert3               -0.6334               -0.6023        0.031100     4.9100
MIRIFU_3ASLICE08                YIdlVert4                0.1784                0.1861        0.007700     4.1376

MIRIFU_3ASLICE09                XIdlVert1                  2.79                2.8509        0.060900     2.1362
MIRIFU_3ASLICE09                XIdlVert2               -3.0431               -2.7583        0.284800     9.3589
MIRIFU_3ASLICE09                XIdlVert3               -3.0083               -2.7234        0.284900     9.4705
MIRIFU_3ASLICE09                XIdlVert4                2.8292                2.8902        0.061000     2.1106
MIRIFU_3ASLICE09                YIdlVert1                0.5742                0.5824        0.008200     1.4080
MIRIFU_3ASLICE09                YIdlVert2               -0.2159               -0.1773        0.038600    17.8786
MIRIFU_3ASLICE09                YIdlVert3               -0.6077               -0.5688        0.038900     6.4012
MIRIFU_3ASLICE09                YIdlVert4                0.1905                0.1988        0.008300     4.1751

MIRIFU_3ASLICE10                XIdlVert1                 2.832                2.9055        0.073500     2.5297
MIRIFU_3ASLICE10                XIdlVert2                -3.005               -2.7337        0.271300     9.0283
MIRIFU_3ASLICE10                XIdlVert3               -2.9703               -2.6987        0.271600     9.1439
MIRIFU_3ASLICE10                XIdlVert4                2.8713                2.9448        0.073500     2.4959
MIRIFU_3ASLICE10                YIdlVert1                0.5836                0.5937        0.010100     1.7012
MIRIFU_3ASLICE10                YIdlVert2               -0.2145               -0.1774        0.037100    17.2960
MIRIFU_3ASLICE10                YIdlVert3               -0.6063               -0.5688        0.037500     6.1851
MIRIFU_3ASLICE10                YIdlVert4                   0.2                0.2101        0.010100     4.8072

MIRIFU_3ASLICE11                XIdlVert1                2.8161                2.8899        0.073800     2.5537
MIRIFU_3ASLICE11                XIdlVert2               -3.0237               -2.7495        0.274200     9.0684
MIRIFU_3ASLICE11                XIdlVert3                -2.989               -2.7145        0.274500     9.1837
MIRIFU_3ASLICE11                XIdlVert4                2.8553                2.9292        0.073900     2.5229
MIRIFU_3ASLICE11                YIdlVert1                0.5851                0.5953        0.010200     1.7134
MIRIFU_3ASLICE11                YIdlVert2                -0.221               -0.1831        0.037900    17.1493
MIRIFU_3ASLICE11                YIdlVert3               -0.6128               -0.5745        0.038300     6.2500
MIRIFU_3ASLICE11                YIdlVert4                0.2014                0.2117        0.010300     4.8654

MIRIFU_3ASLICE12                XIdlVert1                 2.826                2.8625        0.036500     1.2751
MIRIFU_3ASLICE12                XIdlVert2               -3.1443               -2.8867        0.257600     8.1926
MIRIFU_3ASLICE12                XIdlVert3               -3.1097               -2.8518        0.257900     8.2934
MIRIFU_3ASLICE12                XIdlVert4                2.8652                2.9018        0.036600     1.2613
MIRIFU_3ASLICE12                YIdlVert1                0.5901                0.5952        0.005100     0.8569
MIRIFU_3ASLICE12                YIdlVert2               -0.2416               -0.2058        0.035800    14.8179
MIRIFU_3ASLICE12                YIdlVert3               -0.6336               -0.5974        0.036200     5.7134
MIRIFU_3ASLICE12                YIdlVert4                0.2064                0.2115        0.005100     2.4113

MIRIFU_3ASLICE13                XIdlVert1                2.8026                2.8447        0.042100     1.4799
MIRIFU_3ASLICE13                XIdlVert2               -3.1427                -2.868        0.274700     8.7409
MIRIFU_3ASLICE13                XIdlVert3                -3.108               -2.8331        0.274900     8.8449
MIRIFU_3ASLICE13                XIdlVert4                2.8418                 2.884        0.042200     1.4632
MIRIFU_3ASLICE13                YIdlVert1                0.5904                0.5963        0.005900     0.9894
MIRIFU_3ASLICE13                YIdlVert2               -0.2454               -0.2068        0.038600    15.7294
MIRIFU_3ASLICE13                YIdlVert3               -0.6374               -0.5984        0.039000     6.1186
MIRIFU_3ASLICE13                YIdlVert4                0.2067                0.2127        0.006000     2.8209

MIRIFU_3ASLICE14                XIdlVert1                2.8055                2.8663        0.060800     2.1212
MIRIFU_3ASLICE14                XIdlVert2               -3.1616               -2.8976        0.264000     8.3502
MIRIFU_3ASLICE14                XIdlVert3               -3.1269               -2.8627        0.264200     8.4493
MIRIFU_3ASLICE14                XIdlVert4                2.8447                2.9055        0.060800     2.0926
MIRIFU_3ASLICE14                YIdlVert1                0.5945                0.6031        0.008600     1.4260
MIRIFU_3ASLICE14                YIdlVert2               -0.2521               -0.2146        0.037500    14.8750
MIRIFU_3ASLICE14                YIdlVert3                -0.644               -0.6062        0.037800     5.8696
MIRIFU_3ASLICE14                YIdlVert4                0.2108                0.2195        0.008700     3.9636

MIRIFU_3ASLICE15                XIdlVert1                2.8615                2.9435        0.082000     2.7858
MIRIFU_3ASLICE15                XIdlVert2               -3.1682               -3.0089        0.159300     5.0281
MIRIFU_3ASLICE15                XIdlVert3               -3.1336               -2.9742        0.159400     5.0868
MIRIFU_3ASLICE15                XIdlVert4                2.9008                2.9828        0.082000     2.7491
MIRIFU_3ASLICE15                YIdlVert1                0.6061                0.6178        0.011700     1.8938
MIRIFU_3ASLICE15                YIdlVert2                -0.257               -0.2342        0.022800     8.8716
MIRIFU_3ASLICE15                YIdlVert3                -0.649                -0.626        0.023000     3.5439
MIRIFU_3ASLICE15                YIdlVert4                0.2225                0.2343        0.011800     5.0363

MIRIFU_3ASLICE16                XIdlVert1                 2.972                3.0295        0.057500     1.8980
MIRIFU_3ASLICE16                XIdlVert2               -2.9635               -2.8581        0.105400     3.5566
MIRIFU_3ASLICE16                XIdlVert3               -2.9287               -2.8232        0.105500     3.6023
MIRIFU_3ASLICE16                XIdlVert4                3.0114                3.0689        0.057500     1.8736
MIRIFU_3ASLICE16                YIdlVert1                0.6257                 0.634        0.008300     1.3091
MIRIFU_3ASLICE16                YIdlVert2               -0.2315               -0.2163        0.015200     6.5659
MIRIFU_3ASLICE16                YIdlVert3               -0.6232               -0.6079        0.015300     2.4551
MIRIFU_3ASLICE16                YIdlVert4                0.2422                0.2506        0.008400     3.3520

MIRIFU_CHANNEL3B                XIdlVert1                2.6772                2.3788        0.298400    11.1460
MIRIFU_CHANNEL3B                XIdlVert2               -2.8815               -3.0136        0.132100     4.3835
MIRIFU_CHANNEL3B                XIdlVert3               -2.3016               -2.4367        0.135100     5.5444
MIRIFU_CHANNEL3B                XIdlVert4                3.3831                 3.078        0.305100     9.0184
MIRIFU_CHANNEL3B                YIdlVert1                3.4796                3.4422        0.037400     1.0748
MIRIFU_CHANNEL3B                YIdlVert2                2.7838                2.7672        0.016600     0.5963
MIRIFU_CHANNEL3B                YIdlVert3                -3.489               -3.5088        0.019800     0.5643
MIRIFU_CHANNEL3B                YIdlVert4               -2.6548               -2.6996        0.044800     1.6595

MIRIFU_3BSLICE01                XIdlVert1                3.1019                2.8823        0.219600     7.0795
MIRIFU_3BSLICE01                XIdlVert2               -2.8934               -2.9409        0.047500     1.6152
MIRIFU_3BSLICE01                XIdlVert3               -2.8576               -2.9052        0.047600     1.6384
MIRIFU_3BSLICE01                XIdlVert4                3.1462                2.9263        0.219900     6.9894
MIRIFU_3BSLICE01                YIdlVert1                0.5848                0.5573        0.027500     4.7025
MIRIFU_3BSLICE01                YIdlVert2               -0.1657               -0.1716        0.005900     3.4382
MIRIFU_3BSLICE01                YIdlVert3               -0.5582               -0.5642        0.006000     1.0635
MIRIFU_3BSLICE01                YIdlVert4                0.2016                0.1738        0.027800    13.7897

MIRIFU_3BSLICE02                XIdlVert1                3.1312                2.8418        0.289400     9.2425
MIRIFU_3BSLICE02                XIdlVert2               -2.8306               -2.8998        0.069200     2.3864
MIRIFU_3BSLICE02                XIdlVert3               -2.7947                -2.864        0.069300     2.4197
MIRIFU_3BSLICE02                XIdlVert4                3.1755                2.8858        0.289700     9.1230
MIRIFU_3BSLICE02                YIdlVert1                0.5928                0.5562        0.036600     6.1741
MIRIFU_3BSLICE02                YIdlVert2               -0.1616               -0.1704        0.008800     5.1643
MIRIFU_3BSLICE02                YIdlVert3               -0.5541               -0.5629        0.008800     1.5633
MIRIFU_3BSLICE02                YIdlVert4                0.2097                0.1726        0.037100    17.6919

MIRIFU_3BSLICE03                XIdlVert1                3.0732                2.7832        0.290000     9.4364
MIRIFU_3BSLICE03                XIdlVert2               -2.7725               -2.8682        0.095700     3.3366
MIRIFU_3BSLICE03                XIdlVert3               -2.7365               -2.8323        0.095800     3.3824
MIRIFU_3BSLICE03                XIdlVert4                3.1174                 2.827        0.290400     9.3155
MIRIFU_3BSLICE03                YIdlVert1                0.5897                0.5526        0.037100     6.2913
MIRIFU_3BSLICE03                YIdlVert2               -0.1581               -0.1704        0.012300     7.2183
MIRIFU_3BSLICE03                YIdlVert3               -0.5505               -0.5628        0.012300     2.1855
MIRIFU_3BSLICE03                YIdlVert4                0.2064                0.1689        0.037500    18.1686

MIRIFU_3BSLICE04                XIdlVert1                3.0721                2.7663        0.305800     9.9541
MIRIFU_3BSLICE04                XIdlVert2               -2.8069               -2.8842        0.077300     2.6801
MIRIFU_3BSLICE04                XIdlVert3               -2.7709               -2.8483        0.077400     2.7174
MIRIFU_3BSLICE04                XIdlVert4                3.1163                2.8102        0.306100     9.8225
MIRIFU_3BSLICE04                YIdlVert1                0.5938                0.5543        0.039500     6.6521
MIRIFU_3BSLICE04                YIdlVert2               -0.1663               -0.1763        0.010000     5.6721
MIRIFU_3BSLICE04                YIdlVert3               -0.5587               -0.5688        0.010100     1.7757
MIRIFU_3BSLICE04                YIdlVert4                0.2105                0.1705        0.040000    19.0024

MIRIFU_3BSLICE05                XIdlVert1                3.0505                2.7595        0.291000     9.5394
MIRIFU_3BSLICE05                XIdlVert2               -2.8716               -2.9529        0.081300     2.7532
