Reference:  75 apertures in PRDOPSSOC-M-026
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS1_FULL                      Sci2IdlX55     7.71326251076e-22 1.777224398442411e-21        0.000000    56.5994
NRS1_FULL                      Sci2IdlY10 -1.200020647610362e-06 -1.200776511783085e-06        0.000000     0.0629
NRS1_FULL                      Sci2IdlY11 6.682811028430707e-05  6.68295462708183e-05        0.000000     0.0021
NRS1_FULL                      Sci2IdlY20 3.192465055767557e-10 3.188547477530503e-10        0.000000     0.1227
NRS1_FULL                      Sci2IdlY21 -1.770315946084028e-10 -1.787654743888329e-10        0.000000     0.9699
NRS1_FULL                      Sci2IdlY22 1.286753940406692e-09 1.287561891178568e-09        0.000000     0.0628
NRS1_FULL                      Sci2IdlY30 5.559662573504181e-15 6.350889440949872e-15        0.000000    12.4585
NRS1_FULL                      Sci2IdlY31 7.181194928345247e-14 7.207661388087074e-14        0.000000     0.3672
NRS1_FULL                      Sci2IdlY32 1.752884077928939e-14 1.789754778781953e-14        0.000000     2.0601
NRS1_FULL                      Sci2IdlY33 4.592783004539599e-14 4.358315309243651e-14        0.000000     5.1051
NRS1_FULL                      Sci2IdlY40 -3.111515162672778e-19 -3.840356885689601e-19        0.000000    18.9785
NRS1_FULL                      Sci2IdlY41 5.872436204641792e-18 6.155652787877726e-18        0.000000     4.6009
NRS1_FULL                      Sci2IdlY42 -7.63023599326697e-18 -1.022026148107136e-17        0.000000    25.3421
NRS1_FULL                      Sci2IdlY43 1.847598187725794e-18 4.438860028686924e-18        0.000000    58.3767
NRS1_FULL                      Sci2IdlY44 -1.406227779064556e-17 -1.469268366076685e-17        0.000000     4.2906
NRS1_FULL                      Sci2IdlY50    -2.83524549957e-22 -3.223434587384375e-22        0.000000    12.0427
NRS1_FULL                      Sci2IdlY51    -1.41117606541e-21 -1.483818025221915e-21        0.000000     4.8956
NRS1_FULL                      Sci2IdlY52     3.77306479219e-23 6.365147867551279e-22        0.000000    94.0723
NRS1_FULL                      Sci2IdlY53    -9.54604215414e-22 -1.88082661606968e-21        0.000000    49.2455
NRS1_FULL                      Sci2IdlY54    -1.14326721154e-21 1.122839562005322e-21        0.000000   198.2132
NRS1_FULL                      Sci2IdlY55     6.11580698063e-21 6.888121590246114e-21        0.000000    11.2123
NRS1_FULL                      Idl2SciX00         1197.57048965     1221.524276660538       23.953787     1.9610
NRS1_FULL                      Idl2SciX10         16358.1839909     16264.98697492135       93.197016     0.5697
NRS1_FULL                      Idl2SciX11        -1497.43046495    -1921.336839439773      423.906374    22.0631
NRS1_FULL                      Idl2SciX20        -163.259557764    -45.87368406354906      117.385874    71.9014
NRS1_FULL                      Idl2SciX21         386.104612238     1715.907692768882     1329.803081    77.4985
NRS1_FULL                      Idl2SciX22         7933.94789774     10916.41902410088     2982.471126    27.3210
NRS1_FULL                      Idl2SciX30        -8780.26654231    -9140.530710119654      360.264168     3.9414
NRS1_FULL                      Idl2SciX31         1879.17912216     698.5917861692592     1180.587336    62.8246
NRS1_FULL                      Idl2SciX32        -11091.9392936    -18099.17373810413     7007.234445    38.7158
NRS1_FULL                      Idl2SciX33        -22879.2874041    -33304.90944021672    10425.622036    31.3036
NRS1_FULL                      Idl2SciX40        -5971.50599845    -4419.632326194178     1551.873672    25.9880
NRS1_FULL                      Idl2SciX41         9663.70149148     13242.29581435942     3578.594323    27.0240
NRS1_FULL                      Idl2SciX42        -6920.23819201    -3045.492796910981     3874.745395    55.9915
NRS1_FULL                      Idl2SciX43         11942.6214936     28064.09752434046    16121.476031    57.4452
NRS1_FULL                      Idl2SciX44         32500.8339277      50605.6743686215    18104.840441    35.7763
NRS1_FULL                      Idl2SciX50         21171.9223207     16920.55296437354     4251.369356    20.0802
NRS1_FULL                      Idl2SciX51         14847.7148004     11846.75297438454     3000.961826    20.2116
NRS1_FULL                      Idl2SciX52         1438.68520804    -4960.108308454639     6398.793516   129.0051
NRS1_FULL                      Idl2SciX53         8178.77010467     3947.101213239831     4231.668891    51.7397
NRS1_FULL                      Idl2SciX54        -5274.12601329    -18965.18191958661    13691.055906    72.1905
NRS1_FULL                      Idl2SciX55        -17700.4723435     -30194.1155681817    12493.643225    41.3777
NRS1_FULL                      Idl2SciY00        -4489.59194777    -4477.927161108084       11.664787     0.2598
NRS1_FULL                      Idl2SciY10         183.410933467     35.20757151084891      148.203362    80.8040
NRS1_FULL                      Idl2SciY11         12875.6420155     12642.27254884551      233.369467     1.8125
NRS1_FULL                      Idl2SciY20         928.640083405     845.1901373918167       83.449946     8.9863
NRS1_FULL                      Idl2SciY21        -829.960067747     1333.610287639001     2163.570355   162.2341
NRS1_FULL                      Idl2SciY22         25128.6347714     26951.69113812666     1823.056367     6.7642
NRS1_FULL                      Idl2SciY30         820.091134692     271.4691126850536      548.622022    66.8977
NRS1_FULL                      Idl2SciY31        -11624.2526987    -10586.04885588899     1038.203843     8.9314
NRS1_FULL                      Idl2SciY32         4354.03865758    -7312.096027331383    11666.134685   159.5457
NRS1_FULL                      Idl2SciY33        -92250.7416486    -99229.64256534025     6978.900917     7.0331
NRS1_FULL                      Idl2SciY40         -2153.9835561    -2045.633325369297      108.350231     5.0302
NRS1_FULL                      Idl2SciY41        -6849.77166482    -3236.352337545441     3613.419327    52.7524
NRS1_FULL                      Idl2SciY42         14995.5636023     10722.93468025674     4272.628922    28.4926
NRS1_FULL                      Idl2SciY43        -10476.2086101     17069.82180897672    27546.030419   161.3727
NRS1_FULL                      Idl2SciY44         142897.494984     156031.6036142766    13134.108630     8.4176
NRS1_FULL                      Idl2SciY50         6923.62195563     7212.260718633995      288.638763     4.0021
NRS1_FULL                      Idl2SciY51         17875.0889593     18230.84301743983      355.754058     1.9514
NRS1_FULL                      Idl2SciY52         12156.1762618     6136.349076484568     6019.827185    49.5207
NRS1_FULL                      Idl2SciY53        -1763.81662601     3859.207259606638     5623.023886   145.7041
