                  AperName , AperType , XDetRef , YDetRef , XSciSize , YSciSize , XSciRef , YSciRef ,   ColCorner ,   RowCorner ,               V2_ref ,               V3_ref ,                               parent_apertures , dependency_type
#        -------------------------------------------------------------------------------------------------------------------------------------------------------------
# OSS apertures, for on-board computation of small angle maneuvers
  NRCB5_GRISMC_WFSS_F430M_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,   -89.40282200000000 ,  -491.36012599999998 ,                                     NRCB5_FULL ,      grism_wfss
  NRCA5_GRISMC_WFSS_F444W_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,    85.92655999999999 ,  -493.50253700000002 ,                                     NRCA5_FULL ,      grism_wfss
  NRCB5_GRISMC_WFSS_F444W_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,   -89.40282200000000 ,  -491.36012599999998 ,                                     NRCB5_FULL ,      grism_wfss
  NRCA5_GRISMC_WFSS_F460M_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,    85.92655999999999 ,  -493.50253700000002 ,                                     NRCA5_FULL ,      grism_wfss
  NRCB5_GRISMC_WFSS_F460M_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,   -89.40282200000000 ,  -491.36012599999998 ,                                     NRCB5_FULL ,      grism_wfss
  NRCA5_GRISMC_WFSS_F480M_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,    85.92655999999999 ,  -493.50253700000002 ,                                     NRCA5_FULL ,      grism_wfss
  NRCB5_GRISMC_WFSS_F480M_PS ,     SLIT ,    None ,    None ,     None ,     None ,    None ,    None ,        None ,        None ,   -89.40282200000000 ,  -491.36012599999998 ,                                     NRCB5_FULL ,      grism_wfss
# Coronagraphic master apertures
        NRCA1_FULL_WEDGE_RND ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,   118.40993899999999 ,  -487.48217199999999 ,                                           None ,          master
        NRCA2_FULL_WEDGE_RND ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,   117.85225300000000 ,  -420.23063000000002 ,                                           None ,          master
        NRCA3_FULL_WEDGE_RND ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    50.28720500000000 ,  -487.73270900000000 ,                                           None ,          master
        NRCA4_FULL_WEDGE_RND ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    50.73058600000000 ,  -420.16799900000001 ,                                           None ,          master
        NRCA5_FULL_WEDGE_RND ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    83.47471000000000 ,  -445.98432000000003 ,                                           None ,          master
        NRCA1_FULL_WEDGE_BAR ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,   118.52549800000000 ,  -487.13874700000002 ,                                           None ,          master
        NRCA2_FULL_WEDGE_BAR ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,   117.96373100000000 ,  -419.88234100000000 ,                                           None ,          master
        NRCA3_FULL_WEDGE_BAR ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    50.40729400000000 ,  -487.38683300000002 ,                                           None ,          master
        NRCA4_FULL_WEDGE_BAR ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    50.84730400000000 ,  -419.82188300000001 ,                                           None ,          master
        NRCA5_FULL_WEDGE_BAR ,  FULLSCA ,  1024.5 ,  1024.5 ,     2048 ,     2048 ,  1024.5 ,  1024.5 ,           1 ,           1 ,    83.31190200000000 ,  -446.59601800000002 ,                                           None ,          master
# Coronagraphic science and astrometric confirmation-image apertures -- Round occulters(Module-A)
              NRCA2_MASK210R , SUBARRAY ,  712.80 ,  532.50 ,      640 ,      640 ,  321.80 ,  331.50 ,         392 ,         224 ,   127.37379983554898 ,  -405.01362145257696 ,                           NRCA2_FULL_WEDGE_RND ,         default
              NRCA5_MASK210R , SUBARRAY , 1730.30 , 1673.98 ,      640 ,      640 ,  318.70 ,  321.98 ,        1409 ,        1353 ,   127.37336160870277 ,  -405.04194640372646 ,                           NRCA5_FULL_WEDGE_RND ,         default
         NRCA2_FULL_MASK210R ,  FULLSCA ,  712.80 ,  532.50 ,     2048 ,     2048 ,  712.80 , 1516.50 ,           1 ,           1 ,   127.37379983554898 ,  -405.01362145257696 ,                           NRCA2_FULL_WEDGE_RND ,         default
         NRCA5_FULL_MASK210R ,  FULLSCA , 1730.30 , 1673.98 ,     2048 ,     2048 ,  318.70 , 1673.98 ,           1 ,           1 ,   127.37336160870277 ,  -405.04194640372646 ,                           NRCA5_FULL_WEDGE_RND ,         default
              NRCA5_MASK335R , SUBARRAY , 1407.80 , 1675.60 ,      320 ,      320 ,  150.20 ,  174.60 ,        1238 ,        1502 ,   107.37006331021736 ,  -405.06902934616033 ,                           NRCA5_FULL_WEDGE_RND ,         default
              NRCA2_MASK335R , SUBARRAY , 1367.94 ,  532.16 ,      320 ,      320 ,  159.94 ,  157.84 ,        1209 ,         370 ,   107.37023933653830 ,  -405.09073375714735 ,                           NRCA2_FULL_WEDGE_RND ,         default
         NRCA5_FULL_MASK335R ,  FULLSCA , 1407.80 , 1675.60 ,     2048 ,     2048 ,  641.20 , 1675.60 ,           1 ,           1 ,   107.37006331021736 ,  -405.06902934616033 ,                           NRCA5_FULL_WEDGE_RND ,         default
         NRCA2_FULL_MASK335R ,  FULLSCA , 1367.94 ,  532.16 ,     2048 ,     2048 , 1367.94 , 1516.84 ,           1 ,           1 ,   107.37023933653830 ,  -405.09073375714735 ,                           NRCA2_FULL_WEDGE_RND ,         default
              NRCA5_MASK430R , SUBARRAY , 1084.70 , 1676.20 ,      320 ,      320 ,  151.30 ,  175.20 ,         916 ,        1502 ,    87.32823919387035 ,  -405.04557280690250 ,                           NRCA5_FULL_WEDGE_RND ,         default
              NRCA2_MASK430R , SUBARRAY , 2024.07 ,  532.24 ,      320 ,      320 ,  296.07 ,  157.76 ,        1729 ,         370 ,    87.32825383072091 ,  -405.06698569381496 ,                           NRCA2_FULL_WEDGE_RND ,         default
         NRCA5_FULL_MASK430R ,  FULLSCA , 1084.70 , 1676.20 ,     2048 ,     2048 ,  964.30 , 1676.20 ,           1 ,           1 ,    87.32823919387035 ,  -405.04557280690250 ,                           NRCA5_FULL_WEDGE_RND ,         default
         NRCA2_FULL_MASK430R ,  FULLSCA , 2024.07 ,  532.24 ,     2048 ,     2048 , 2024.07 , 1516.76 ,           1 ,           1 ,    87.32825383072091 ,  -405.06698569381496 ,                           NRCA2_FULL_WEDGE_RND ,         default
# Coronagraphic science and astrometric confirmation-image apertures - SW Bar occulter (Module-A)
               NRCA4_MASKSWB , SUBARRAY ,  489.20 ,  540.50 ,      640 ,      640 ,  319.20 ,  335.50 ,         171 ,         236 ,    67.31677162706433 ,  -404.93670442791199 ,                           NRCA4_FULL_WEDGE_BAR ,         default
               NRCA5_MASKSWB , SUBARRAY ,  764.88 , 1685.63 ,      640 ,      640 ,  319.12 ,  320.63 ,         444 ,        1366 ,    67.31686684647254 ,  -404.96515450110735 ,                           NRCA5_FULL_WEDGE_BAR ,         default
          NRCA4_FULL_MASKSWB ,  FULLSCA ,  489.20 ,  540.50 ,     2048 ,     2048 ,  489.20 , 1508.50 ,           1 ,           1 ,    67.31677162706433 ,  -404.93670442791199 ,                           NRCA4_FULL_WEDGE_BAR ,         default
          NRCA5_FULL_MASKSWB ,  FULLSCA ,  764.88 , 1685.63 ,     2048 ,     2048 , 1284.12 , 1685.63 ,           1 ,           1 ,    67.31686684647254 ,  -404.96515450110735 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA4_MASKSWB_F182M , SUBARRAY ,  432.30 ,  540.40 ,      640 ,      640 ,  262.30 ,  335.60 ,         171 ,         236 ,    69.05910970868044 ,  -404.93898775325209 ,                           NRCA4_FULL_WEDGE_BAR ,         default
         NRCA5_MASKSWB_F182M , SUBARRAY ,  792.92 , 1685.81 ,      640 ,      640 ,  291.08 ,  320.81 ,         444 ,        1366 ,    69.05964663996490 ,  -404.96706307336268 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKSWB_F182M ,  FULLSCA ,  432.30 ,  540.40 ,     2048 ,     2048 ,  432.30 , 1508.60 ,           1 ,           1 ,    69.05910970868044 ,  -404.93898775325209 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKSWB_F182M ,  FULLSCA ,  792.92 , 1685.81 ,     2048 ,     2048 , 1256.08 , 1685.81 ,           1 ,           1 ,    69.05964663996490 ,  -404.96706307336268 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA4_MASKSWB_F187N , SUBARRAY ,  438.80 ,  540.40 ,      640 ,      640 ,  268.80 ,  335.60 ,         171 ,         236 ,    68.86009122756056 ,  -404.93842070197564 ,                           NRCA4_FULL_WEDGE_BAR ,         default
         NRCA5_MASKSWB_F187N , SUBARRAY ,  789.72 , 1685.79 ,      640 ,      640 ,  294.28 ,  320.79 ,         444 ,        1366 ,    68.86077399490635 ,  -404.96685469091739 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKSWB_F187N ,  FULLSCA ,  438.80 ,  540.40 ,     2048 ,     2048 ,  438.80 , 1508.60 ,           1 ,           1 ,    68.86009122756056 ,  -404.93842070197564 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKSWB_F187N ,  FULLSCA ,  789.72 , 1685.79 ,     2048 ,     2048 , 1259.28 , 1685.79 ,           1 ,           1 ,    68.86077399490635 ,  -404.96685469091739 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA4_MASKSWB_F210M , SUBARRAY ,  488.10 ,  540.50 ,      640 ,      640 ,  318.10 ,  335.50 ,         171 ,         236 ,    67.35045809458940 ,  -404.93681709777911 ,                           NRCA4_FULL_WEDGE_BAR ,         default
         NRCA5_MASKSWB_F210M , SUBARRAY ,  765.43 , 1685.63 ,      640 ,      640 ,  318.57 ,  320.63 ,         444 ,        1366 ,    67.35105353052182 ,  -404.96542254103639 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKSWB_F210M ,  FULLSCA ,  488.10 ,  540.50 ,     2048 ,     2048 ,  488.10 , 1508.50 ,           1 ,           1 ,    67.35045809458940 ,  -404.93681709777911 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKSWB_F210M ,  FULLSCA ,  765.43 , 1685.63 ,     2048 ,     2048 , 1283.57 , 1685.63 ,           1 ,           1 ,    67.35105353052182 ,  -404.96542254103639 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA4_MASKSWB_F212N , SUBARRAY ,  493.90 ,  540.50 ,      640 ,      640 ,  323.90 ,  335.50 ,         171 ,         236 ,    67.17283709603991 ,  -404.93621912797158 ,                           NRCA4_FULL_WEDGE_BAR ,         default
         NRCA5_MASKSWB_F212N , SUBARRAY ,  762.57 , 1685.62 ,      640 ,      640 ,  321.43 ,  320.62 ,         444 ,        1366 ,    67.17327810858701 ,  -404.96465477163326 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKSWB_F212N ,  FULLSCA ,  493.90 ,  540.50 ,     2048 ,     2048 ,  493.90 , 1508.50 ,           1 ,           1 ,    67.17283709603991 ,  -404.93621912797158 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKSWB_F212N ,  FULLSCA ,  762.57 , 1685.62 ,     2048 ,     2048 , 1286.43 , 1685.62 ,           1 ,           1 ,    67.17327810858701 ,  -404.96465477163326 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA4_MASKSWB_F200W , SUBARRAY ,  495.60 ,  540.50 ,      640 ,      640 ,  325.60 ,  335.50 ,         171 ,         236 ,    67.12077509578093 ,  -404.93604204087853 ,                           NRCA4_FULL_WEDGE_BAR ,         default
         NRCA5_MASKSWB_F200W , SUBARRAY ,  761.73 , 1685.62 ,      640 ,      640 ,  322.27 ,  320.62 ,         444 ,        1366 ,    67.12106455290159 ,  -404.96424262470322 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKSWB_F200W ,  FULLSCA ,  495.60 ,  540.50 ,     2048 ,     2048 ,  495.60 , 1508.50 ,           1 ,           1 ,    67.12077509578093 ,  -404.93604204087853 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKSWB_F200W ,  FULLSCA ,  761.73 , 1685.62 ,     2048 ,     2048 , 1287.27 , 1685.62 ,           1 ,           1 ,    67.12106455290159 ,  -404.96424262470322 ,                           NRCA5_FULL_WEDGE_BAR ,         default
        NRCA4_MASKSWB_NARROW , SUBARRAY ,  226.20 ,  540.30 ,      640 ,      640 ,   56.20 ,  335.70 ,         171 ,         236 ,    75.36670261222892 ,  -404.94767220021328 ,                           NRCA4_FULL_WEDGE_BAR ,         default
        NRCA5_MASKSWB_NARROW , SUBARRAY ,  894.45 , 1686.32 ,      640 ,      640 ,  189.55 ,  321.32 ,         444 ,        1366 ,    75.36725164600863 ,  -404.97569870664381 ,                           NRCA5_FULL_WEDGE_BAR ,         default
   NRCA4_FULL_MASKSWB_NARROW ,  FULLSCA ,  226.20 ,  540.30 ,     2048 ,     2048 ,  226.20 , 1508.70 ,           1 ,           1 ,    75.36670261222892 ,  -404.94767220021328 ,                           NRCA4_FULL_WEDGE_BAR ,         default
   NRCA5_FULL_MASKSWB_NARROW ,  FULLSCA ,  894.45 , 1686.32 ,     2048 ,     2048 , 1154.55 , 1686.32 ,           1 ,           1 ,    75.36725164600863 ,  -404.97569870664381 ,                           NRCA5_FULL_WEDGE_BAR ,         default
# Coronagraphic science and astrometric confirmation-image apertures - LW Bar occulter (Module-A)
       NRCA5_400X256_MASKLWB , SUBARRAY ,  380.80 , 1684.70 ,      400 ,      256 ,  194.20 ,  145.70 ,         175 ,        1540 ,    43.40098112698798 ,  -404.75446067398406 ,                           NRCA5_FULL_WEDGE_BAR ,         default
       NRCA4_400X256_MASKLWB , SUBARRAY , 1269.02 ,  540.51 ,      400 ,      256 ,  202.02 ,  126.49 ,        1068 ,         411 ,    43.40100689791959 ,  -404.77636597713388 ,                           NRCA4_FULL_WEDGE_BAR ,         default
          NRCA5_FULL_MASKLWB ,  FULLSCA ,  443.30 , 1684.70 ,     2048 ,     2048 , 1605.70 , 1684.70 ,           1 ,           1 ,    47.29937416887287 ,  -404.80957645763209 ,                           NRCA5_FULL_WEDGE_BAR ,         default
          NRCA4_FULL_MASKLWB ,  FULLSCA , 1142.10 ,  541.11 ,     2048 ,     2048 , 1142.10 , 1507.89 ,           1 ,           1 ,    47.29927969190830 ,  -404.83141535065960 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F250M , SUBARRAY ,  338.10 , 1684.80 ,      400 ,      256 ,  236.90 ,  145.80 ,         175 ,        1540 ,    40.73583004500213 ,  -404.70792383365784 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F250M , SUBARRAY , 1355.73 ,  539.89 ,      400 ,      256 ,  288.73 ,  127.11 ,        1068 ,         411 ,    40.73581830090185 ,  -404.72989371590461 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F250M ,  FULLSCA ,  338.10 , 1684.80 ,     2048 ,     2048 , 1710.90 , 1684.80 ,           1 ,           1 ,    40.73583004500213 ,  -404.70792383365784 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F250M ,  FULLSCA , 1355.73 ,  539.89 ,     2048 ,     2048 , 1355.73 , 1509.11 ,           1 ,           1 ,    40.73581830090185 ,  -404.72989371590461 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F300M , SUBARRAY ,  362.50 , 1684.80 ,      400 ,      256 ,  212.50 ,  145.80 ,         175 ,        1540 ,    42.25898538796392 ,  -404.73116669833286 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F300M , SUBARRAY , 1306.18 ,  540.13 ,      400 ,      256 ,  239.18 ,  126.87 ,        1068 ,         411 ,    42.25905183864305 ,  -404.75315204989545 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F300M ,  FULLSCA ,  362.50 , 1684.80 ,     2048 ,     2048 , 1686.50 , 1684.80 ,           1 ,           1 ,    42.25898538796392 ,  -404.73116669833286 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F300M ,  FULLSCA , 1306.18 ,  540.13 ,     2048 ,     2048 , 1306.18 , 1508.87 ,           1 ,           1 ,    42.25905183864305 ,  -404.75315204989545 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F277W , SUBARRAY ,  364.50 , 1684.80 ,      400 ,      256 ,  210.50 ,  145.80 ,         175 ,        1540 ,    42.38381193138213 ,  -404.73304151051650 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F277W , SUBARRAY , 1302.12 ,  540.15 ,      400 ,      256 ,  235.12 ,  126.85 ,        1068 ,         411 ,    42.38383620524928 ,  -404.75503925495769 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F277W ,  FULLSCA ,  364.50 , 1684.80 ,     2048 ,     2048 , 1684.50 , 1684.80 ,           1 ,           1 ,    42.38381193138213 ,  -404.73304151051650 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F277W ,  FULLSCA , 1302.12 ,  540.15 ,     2048 ,     2048 , 1302.12 , 1508.85 ,           1 ,           1 ,    42.38383620524928 ,  -404.75503925495769 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F335M , SUBARRAY ,  381.20 , 1684.80 ,      400 ,      256 ,  193.80 ,  145.80 ,         175 ,        1540 ,    43.42598442524321 ,  -404.74851711210499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F335M , SUBARRAY , 1268.21 ,  540.31 ,      400 ,      256 ,  201.21 ,  126.69 ,        1068 ,         411 ,    43.42591882076471 ,  -404.77041636245372 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F335M ,  FULLSCA ,  381.20 , 1684.80 ,     2048 ,     2048 , 1667.80 , 1684.80 ,           1 ,           1 ,    43.42598442524321 ,  -404.74851711210499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F335M ,  FULLSCA , 1268.21 ,  540.31 ,     2048 ,     2048 , 1268.21 , 1508.69 ,           1 ,           1 ,    43.42591882076471 ,  -404.77041636245372 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F360M , SUBARRAY ,  394.30 , 1684.80 ,      400 ,      256 ,  180.70 ,  145.80 ,         175 ,        1540 ,    44.24333780706942 ,  -404.76043313170112 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F360M , SUBARRAY , 1241.60 ,  540.44 ,      400 ,      256 ,  174.60 ,  126.56 ,        1068 ,         411 ,    44.24349106298622 ,  -404.78241500008272 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F360M ,  FULLSCA ,  394.30 , 1684.80 ,     2048 ,     2048 , 1654.70 , 1684.80 ,           1 ,           1 ,    44.24333780706942 ,  -404.76043313170112 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F360M ,  FULLSCA , 1241.60 ,  540.44 ,     2048 ,     2048 , 1241.60 , 1508.56 ,           1 ,           1 ,    44.24349106298622 ,  -404.78241500008272 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F356W , SUBARRAY ,  406.00 , 1684.80 ,      400 ,      256 ,  169.00 ,  145.80 ,         175 ,        1540 ,    44.97322430991912 ,  -404.77090986400833 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F356W , SUBARRAY , 1217.84 ,  540.55 ,      400 ,      256 ,  150.84 ,  126.45 ,        1068 ,         411 ,    44.97337537449334 ,  -404.79278999566071 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F356W ,  FULLSCA ,  406.00 , 1684.80 ,     2048 ,     2048 , 1643.00 , 1684.80 ,           1 ,           1 ,    44.97322430991912 ,  -404.77090986400833 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F356W ,  FULLSCA , 1217.84 ,  540.55 ,     2048 ,     2048 , 1217.84 , 1508.45 ,           1 ,           1 ,    44.97337537449334 ,  -404.79278999566071 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F410M , SUBARRAY ,  417.30 , 1684.70 ,      400 ,      256 ,  157.70 ,  145.70 ,         175 ,        1540 ,    45.67801242590768 ,  -404.78718914456499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F410M , SUBARRAY , 1194.90 ,  540.86 ,      400 ,      256 ,  127.90 ,  126.14 ,        1068 ,         411 ,    45.67794147014448 ,  -404.80898474859993 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F410M ,  FULLSCA ,  417.30 , 1684.70 ,     2048 ,     2048 , 1631.70 , 1684.70 ,           1 ,           1 ,    45.67801242590768 ,  -404.78718914456499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F410M ,  FULLSCA , 1194.90 ,  540.86 ,     2048 ,     2048 , 1194.90 , 1508.14 ,           1 ,           1 ,    45.67794147014448 ,  -404.80898474859993 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F430M , SUBARRAY ,  427.30 , 1684.70 ,      400 ,      256 ,  147.70 ,  145.70 ,         175 ,        1540 ,    46.30167413196019 ,  -404.79589064793726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F430M , SUBARRAY , 1174.59 ,  540.96 ,      400 ,      256 ,  107.59 ,  126.04 ,        1068 ,         411 ,    46.30166491677677 ,  -404.81781206087197 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F430M ,  FULLSCA ,  427.30 , 1684.70 ,     2048 ,     2048 , 1621.70 , 1684.70 ,           1 ,           1 ,    46.30167413196019 ,  -404.79589064793726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F430M ,  FULLSCA , 1174.59 ,  540.96 ,     2048 ,     2048 , 1174.59 , 1508.04 ,           1 ,           1 ,    46.30166491677677 ,  -404.81781206087197 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F460M , SUBARRAY ,  444.80 , 1684.70 ,      400 ,      256 ,  130.20 ,  145.70 ,         175 ,        1540 ,    47.39289865851288 ,  -404.81084459070723 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F460M , SUBARRAY , 1139.05 ,  541.12 ,      400 ,      256 ,   72.05 ,  125.88 ,        1068 ,         411 ,    47.39292143327770 ,  -404.83255286123295 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F460M ,  FULLSCA ,  444.80 , 1684.70 ,     2048 ,     2048 , 1604.20 , 1684.70 ,           1 ,           1 ,    47.39289865851288 ,  -404.81084459070723 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F460M ,  FULLSCA , 1139.05 ,  541.12 ,     2048 ,     2048 , 1139.05 , 1507.88 ,           1 ,           1 ,    47.39292143327770 ,  -404.83255286123295 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F480M , SUBARRAY ,  457.00 , 1684.70 ,      400 ,      256 ,  118.00 ,  145.70 ,         175 ,        1540 ,    48.15350239391065 ,  -404.82106391473587 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F480M , SUBARRAY , 1114.28 ,  541.24 ,      400 ,      256 ,   47.28 ,  125.76 ,        1068 ,         411 ,    48.15335115559787 ,  -404.84290850187779 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F480M ,  FULLSCA ,  457.00 , 1684.70 ,     2048 ,     2048 , 1592.00 , 1684.70 ,           1 ,           1 ,    48.15350239391065 ,  -404.82106391473587 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F480M ,  FULLSCA , 1114.28 ,  541.24 ,     2048 ,     2048 , 1114.28 , 1507.76 ,           1 ,           1 ,    48.15335115559787 ,  -404.84290850187779 ,                           NRCA4_FULL_WEDGE_BAR ,         default
 NRCA5_400X256_MASKLWB_F444W , SUBARRAY ,  454.90 , 1684.70 ,      400 ,      256 ,  120.10 ,  145.70 ,         175 ,        1540 ,    48.02258664040814 ,  -404.81931687810726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
 NRCA4_400X256_MASKLWB_F444W , SUBARRAY , 1118.54 ,  541.22 ,      400 ,      256 ,   51.54 ,  125.78 ,        1068 ,         411 ,    48.02257822762792 ,  -404.84115780735584 ,                           NRCA4_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F444W ,  FULLSCA ,  454.90 , 1684.70 ,     2048 ,     2048 , 1594.10 , 1684.70 ,           1 ,           1 ,    48.02258664040814 ,  -404.81931687810726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA4_FULL_MASKLWB_F444W ,  FULLSCA , 1118.54 ,  541.22 ,     2048 ,     2048 , 1118.54 , 1507.78 ,           1 ,           1 ,    48.02257822762792 ,  -404.84115780735584 ,                           NRCA4_FULL_WEDGE_BAR ,         default
NRCA5_400X256_MASKLWB_NARROW , SUBARRAY ,  310.30 , 1684.80 ,      400 ,      256 ,  264.70 ,  145.80 ,         175 ,        1540 ,    38.99980530896700 ,  -404.68060609056693 ,                           NRCA5_FULL_WEDGE_BAR ,         default
NRCA4_400X256_MASKLWB_NARROW , SUBARRAY , 1412.18 ,  539.62 ,      400 ,      256 ,  345.18 ,  127.38 ,        1068 ,         411 ,    38.99973204784828 ,  -404.70268021139560 ,                           NRCA4_FULL_WEDGE_BAR ,         default
   NRCA5_FULL_MASKLWB_NARROW ,  FULLSCA ,  310.30 , 1684.80 ,     2048 ,     2048 , 1738.70 , 1684.80 ,           1 ,           1 ,    38.99980530896700 ,  -404.68060609056693 ,                           NRCA5_FULL_WEDGE_BAR ,         default
   NRCA4_FULL_MASKLWB_NARROW ,  FULLSCA , 1412.18 ,  539.62 ,     2048 ,     2048 , 1412.18 , 1509.38 ,           1 ,           1 ,    38.99973204784828 ,  -404.70268021139560 ,                           NRCA4_FULL_WEDGE_BAR ,         default
