Reference:  429 apertures in PRDOPSSOC-072
Comparison: 429 apertures in pre-delivery

Number of modified apertures 429. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA5_FULL_MASKSWB_F200W      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_NARROW          OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_NARROW          OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB         OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB         OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB            OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB            OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F250M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F250M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F250M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F250M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F300M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F300M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F300M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F300M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F277W     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F277W     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F277W      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F277W      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F335M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F335M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F335M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F335M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F360M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F360M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F360M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F360M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F356W     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F356W     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F356W      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F356W      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F410M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F410M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F410M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F410M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F430M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F430M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F430M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F430M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F460M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F460M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F460M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F460M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F480M     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F480M     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F480M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F480M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_F444W     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_F444W     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_F444W      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_F444W      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_400X256_MASKLWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_400X256_MASKLWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKLWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKLWB_NARROW     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB                 OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F250M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F300M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F277W           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F335M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F360M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F356W           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F410M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F430M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F460M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F480M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_F444W           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKLWB_NARROW          OSS_Version                  None                   8.4             N/A        N/A

NRCA2_TAMASK210R              OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_TAMASK210R         OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FSTAMASK210R            OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_FSTAMASK210R       OSS_Version                  None                   8.4             N/A        N/A

NRCA5_TAMASK335R              OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_TAMASK335R         OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FSTAMASK335R            OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_FSTAMASK335R       OSS_Version                  None                   8.4             N/A        N/A

NRCA5_TAMASK430R              OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_TAMASK430R         OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FSTAMASK430R            OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_FSTAMASK430R       OSS_Version                  None                   8.4             N/A        N/A

NRCA4_TAMASKSWB               OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_TAMASKSWB          OSS_Version                  None                   8.4             N/A        N/A

NRCA4_TAMASKSWBS              OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_TAMASKSWBS         OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FSTAMASKSWB             OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_FSTAMASKSWB        OSS_Version                  None                   8.4             N/A        N/A

NRCA5_TAMASKLWB               OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_TAMASKLWB          OSS_Version                  None                   8.4             N/A        N/A

NRCA5_TAMASKLWBL              OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_TAMASKLWBL         OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FSTAMASKLWB             OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_FSTAMASKLWB        OSS_Version                  None                   8.4             N/A        N/A

NRCB1_MASK210R                OSS_Version                  None                   8.4             N/A        N/A

NRCB5_MASK335R                OSS_Version                  None                   8.4             N/A        N/A

NRCB5_MASK430R                OSS_Version                  None                   8.4             N/A        N/A

NRCB3_MASKSWB                 OSS_Version                  None                   8.4             N/A        N/A

NRCB5_MASKLWB                 OSS_Version                  None                   8.4             N/A        N/A

NRCB1_TAMASK210R              OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAMASK335R              OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAMASK430R              OSS_Version                  None                   8.4             N/A        N/A

NRCB3_TAMASKSWB               OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAMASKLWB               OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAMASKLWBL              OSS_Version                  None                   8.4             N/A        N/A

NRCB3_TAMASKSWBS              OSS_Version                  None                   8.4             N/A        N/A

