Reference:  320 apertures in PRDOPSSOC-045-003
Comparison: 320 apertures in pre-delivery

Number of modified apertures 48. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA5_MASK335R                 Sci2IdlX40 -3.962966934913162e-16 -4.083991761036452e-16        0.000000     2.9634
NRCA5_MASK335R                 Sci2IdlX41 4.142243694138888e-14 4.147039615563122e-14        0.000000     0.1156
NRCA5_MASK335R                 Sci2IdlX42 -1.791228850985137e-15 -1.872271567856373e-15        0.000000     4.3286
NRCA5_MASK335R                 Sci2IdlX43 -2.170407122064826e-13 -2.174082484828437e-13        0.000000     0.1691
NRCA5_MASK335R                 Sci2IdlX44 5.560303256086393e-14  5.57852651646668e-14        0.000000     0.3267
NRCA5_MASK335R                 Sci2IdlX50 1.984788956642843e-18 1.984752773070575e-18        0.000000     0.0018
NRCA5_MASK335R                 Sci2IdlX51 2.988009000708522e-18 2.987977910558658e-18        0.000000     0.0010
NRCA5_MASK335R                 Sci2IdlX52 2.129412854726372e-17 2.129417934101581e-17        0.000000     0.0002
NRCA5_MASK335R                 Sci2IdlX53 5.810581860225602e-18  5.81051429450649e-18        0.000000     0.0012
NRCA5_MASK335R                 Sci2IdlX54 -5.431888228165294e-17 -5.43189377613774e-17        0.000000     0.0001
NRCA5_MASK335R                 Sci2IdlX55  1.10121302402995e-17 1.101261315732236e-17        0.000000     0.0044
NRCA5_MASK335R                 Sci2IdlY10 -0.0002878475545024498 -0.0002888116344020278        0.000001     0.3338
NRCA5_MASK335R                 Sci2IdlY11   0.06292785586622417   0.06292823076176562        0.000000     0.0006
NRCA5_MASK335R                 Sci2IdlY20 5.477692459447199e-07 5.480542736568962e-07        0.000000     0.0520
NRCA5_MASK335R                 Sci2IdlY21 1.434687578224363e-07 1.429787303564544e-07        0.000000     0.3416
NRCA5_MASK335R                 Sci2IdlY22 1.934185706476415e-07 1.930655831134068e-07        0.000000     0.1825
NRCA5_MASK335R                 Sci2IdlY30 -1.16604888632324e-11 -1.16874033359497e-11        0.000000     0.2303
NRCA5_MASK335R                 Sci2IdlY31 1.408283192457878e-10 1.409911283624651e-10        0.000000     0.1155
NRCA5_MASK335R                 Sci2IdlY32 -1.691115943204239e-12 -1.736261466254245e-12        0.000000     2.6002
NRCA5_MASK335R                 Sci2IdlY33 -7.347895891965831e-11 -7.456187066128582e-11        0.000000     1.4524
NRCA5_MASK335R                 Sci2IdlY40 1.190151784343519e-15 1.166266439932524e-15        0.000000     2.0069
NRCA5_MASK335R                 Sci2IdlY41 -1.260598596217105e-14 -1.264017704568258e-14        0.000000     0.2705
NRCA5_MASK335R                 Sci2IdlY42 3.083318164226775e-14 3.088719768907539e-14        0.000000     0.1749
NRCA5_MASK335R                 Sci2IdlY43 1.290667306828817e-14 1.291593856838738e-14        0.000000     0.0717
NRCA5_MASK335R                 Sci2IdlY44 -1.657585697104939e-13 -1.661245579409581e-13        0.000000     0.2203
NRCA5_MASK335R                 Sci2IdlY50 3.351602444383645e-18 3.351623871707335e-18        0.000000     0.0006
NRCA5_MASK335R                 Sci2IdlY51 2.879803326113256e-18 2.879835584095319e-18        0.000000     0.0011
